# x_coordinates, y_coordinates, TEP, TED, times, high, low
3.371092868291853506e+01,3.096192254821444578e+01,1.232617065429687500e+03,5.736947525292634964e-03,6.775150000000000894e+00,9.251820445060729980e-01,5.479833483695983887e-01
3.374230537654222672e+01,3.096155794746753998e+01,1.762493041992187500e+03,5.781370997428894043e-01,6.775160000000000515e+00,7.338361144065856934e-01,4.813784956932067871e-01
3.373747322795500025e+01,3.096517656042908939e+01,1.241316772460937500e+03,1.397886991500854492e+00,6.775170000000000137e+00,8.538469672203063965e-01,5.069370269775390625e-01
3.375708834930549074e+01,3.097950333211352358e+01,1.437803466796875000e+03,9.952265620231628418e-01,6.775180000000000646e+00,7.097271084785461426e-01,4.412477016448974609e-01
3.375939777607565873e+01,3.098670915683935334e+01,1.653285888671875000e+03,1.173352718353271484e+00,6.775190000000000268e+00,7.585554718971252441e-01,4.898471534252166748e-01
3.378022432299371758e+01,3.099573100739107190e+01,1.372372070312500000e+03,9.320456385612487793e-01,6.775200000000000777e+00,9.647787809371948242e-01,5.915473699569702148e-01
3.377271002386405030e+01,3.101353766058617012e+01,1.599921752929687500e+03,1.058398008346557617e+00,6.775210000000000399e+00,9.980430603027343750e-01,6.390786767005920410e-01
3.378913897908149266e+01,3.102741341544586717e+01,1.490781860351562500e+03,1.459869861602783203e+00,6.775220000000000908e+00,8.858142495155334473e-01,5.564520359039306641e-01
3.377931640238646338e+01,3.103552039951983588e+01,1.354384643554687500e+03,1.561877250671386719e+00,6.775230000000000530e+00,9.901847243309020996e-01,6.046699881553649902e-01
3.378967771491038974e+01,3.105089619331265993e+01,1.650156860351562500e+03,1.490159749984741211e+00,6.775240000000000151e+00,7.294873595237731934e-01,4.708498716354370117e-01
3.378539979379260672e+01,3.107268490992761656e+01,1.335004760742187500e+03,1.429091215133666992e+00,6.775250000000000661e+00,7.427625656127929688e-01,4.515474438667297363e-01
3.379548232132241736e+01,3.109101476393643182e+01,1.653276733398437500e+03,1.069917201995849609e+00,6.775260000000000282e+00,8.826098442077636719e-01,5.699560642242431641e-01
3.378457590947456168e+01,3.110602079280183219e+01,1.403201782226562500e+03,1.095243215560913086e+00,6.775270000000000792e+00,8.342393040657043457e-01,5.149479508399963379e-01
3.379380961282937079e+01,3.112828442162278009e+01,1.378677856445312500e+03,1.374935626983642578e+00,6.775280000000000413e+00,9.679068326950073242e-01,5.942939519882202148e-01
