# x_coordinates, y_coordinates, TEP, TED, times, high, low
2.830383011804261884e+01,-3.891859984688069574e+01,2.918278076171875000e+03,2.129614539444446564e-02,9.728800000000000781e-01,8.448442220687866211e-01,6.088661551475524902e-01
2.831853831666871457e+01,-3.890295436085848024e+01,1.603050292968750000e+03,5.640048384666442871e-01,9.728900000000000325e-01,8.639177680015563965e-01,5.534765124320983887e-01
2.833922912589226328e+01,-3.890185946455991939e+01,1.481544921875000000e+03,1.208736419677734375e+00,9.729000000000000981e-01,6.434274315834045410e-01,4.034820795059204102e-01
2.834471320725423737e+01,-3.890290972816512749e+01,1.476226562500000000e+03,9.413952231407165527e-01,9.729100000000000525e-01,7.230023145675659180e-01,4.529207348823547363e-01
2.835817965226328141e+01,-3.889116977775848483e+01,1.370093383789062500e+03,8.207160830497741699e-01,9.729200000000001181e-01,7.253674268722534180e-01,4.445283710956573486e-01
2.836659637636302733e+01,-3.888228739078157048e+01,1.197280029296875000e+03,8.530885577201843262e-01,9.729300000000000725e-01,7.332257628440856934e-01,4.299561679363250732e-01
2.836471109370917532e+01,-3.887349988704310988e+01,1.734840698242187500e+03,9.234887957572937012e-01,9.729400000000000270e-01,6.922557353973388672e-01,4.523866772651672363e-01
2.838178403297557395e+01,-3.886481573610468843e+01,1.887049072265625000e+03,7.848638892173767090e-01,9.729500000000000925e-01,8.997761011123657227e-01,5.995582342147827148e-01
2.839379035837285770e+01,-3.884436803383128023e+01,1.795129760742187500e+03,1.069118499755859375e+00,9.729600000000000470e-01,1.144909501075744629e+00,7.542829513549804688e-01
2.839000632799671919e+01,-3.883433363547448636e+01,2.297539550781250000e+03,1.568194150924682617e+00,9.729700000000001125e-01,8.765826225280761719e-01,6.077217459678649902e-01
2.838998040307505022e+01,-3.882249543809221848e+01,1.624216552734375000e+03,1.662661552429199219e+00,9.729800000000000670e-01,9.612692594528198242e-01,6.179451942443847656e-01
2.839860366229386557e+01,-3.880771444366577327e+01,3.123522460937500000e+03,1.381769895553588867e+00,9.729900000000001326e-01,1.123318195343017578e+00,8.172256946563720703e-01
2.839773879826483949e+01,-3.878878919847804241e+01,2.050132812500000000e+03,1.727749824523925781e+00,9.730000000000000870e-01,8.760485649108886719e-01,5.941413640975952148e-01
2.839496594988931477e+01,-3.877765747887200121e+01,2.182988281250000000e+03,1.734570980072021484e+00,9.730100000000000415e-01,8.186752796173095703e-01,5.621740818023681641e-01
2.840106810554640759e+01,-3.875950557710808653e+01,1.478207519531250000e+03,1.307034015655517578e+00,9.730200000000001070e-01,7.056835293769836426e-01,4.422395527362823486e-01
2.839975633801386934e+01,-3.874470810355013839e+01,1.310535644531250000e+03,1.164892435073852539e+00,9.730300000000000615e-01,8.359941244125366211e-01,5.052585601806640625e-01
2.839947533309667804e+01,-3.871792557155998082e+01,1.354179931640625000e+03,1.007412195205688477e+00,9.730400000000001270e-01,8.507951498031616211e-01,5.195255875587463379e-01
2.839339995448110443e+01,-3.870228654857998407e+01,1.238099731445312500e+03,1.031655788421630859e+00,9.730500000000000815e-01,1.001476287841796875e+00,5.940650701522827148e-01
2.840378958583377411e+01,-3.868944211986435988e+01,1.521893310546875000e+03,1.361271858215332031e+00,9.730600000000000360e-01,9.981193542480468750e-01,6.306099891662597656e-01
2.838925720418142973e+01,-3.866437705602624675e+01,1.790713500976562500e+03,1.378215074539184570e+00,9.730700000000001015e-01,9.037433862686157227e-01,5.950568914413452148e-01
2.839926876959266266e+01,-3.864071066806440768e+01,1.428017578125000000e+03,1.571117162704467773e+00,9.730800000000000560e-01,7.914382815361022949e-01,4.910678565502166748e-01
2.839317145819691390e+01,-3.862222625352868022e+01,1.807292846679687500e+03,1.287374019622802734e+00,9.730900000000001215e-01,7.143810987472534180e-01,4.713839292526245117e-01
2.839564696449412651e+01,-3.860620167471719100e+01,1.414251342773437500e+03,1.029889106750488281e+00,9.731000000000000760e-01,9.494436383247375488e-01,5.874274969100952148e-01
