# x_coordinates, y_coordinates, TEP, TED, times, high, low
1.024281389290876554e+01,-9.821647773151051197e+00,1.345387329101562500e+03,6.828672289848327637e-01,3.563730000000000508e+00,8.373674154281616211e-01,5.102940201759338379e-01
1.025364466182295509e+01,-9.829001572788033769e+00,1.158858642578125000e+03,1.318501949310302734e+00,3.563740000000000130e+00,9.693564176559448242e-01,5.618689060211181641e-01
1.024926507921981411e+01,-9.829199727446571444e+00,1.219928833007812500e+03,9.089905619621276855e-01,3.563750000000000195e+00,8.446916341781616211e-01,4.985446929931640625e-01
1.025544579474909845e+01,-9.829404573147193958e+00,2.087250976562500000e+03,1.014052152633666992e+00,3.563760000000000261e+00,1.128429889678955078e+00,7.680922150611877441e-01
1.025864001992729335e+01,-9.828232717790942985e+00,1.826821533203125000e+03,1.054623842239379883e+00,3.563770000000000326e+00,1.062664270401000977e+00,7.029369473457336426e-01
1.025542295769383294e+01,-9.823265332454395704e+00,1.405723022460937500e+03,1.457669258117675781e+00,3.563780000000000392e+00,1.407361626625061035e+00,8.691821098327636719e-01
1.025283187904026860e+01,-9.821955699288364983e+00,1.851348022460937500e+03,1.334869384765625000e+00,3.563790000000000457e+00,1.319775819778442383e+00,8.756670951843261719e-01
1.026617609979394707e+01,-9.821016363143490580e+00,1.209300170898437500e+03,1.954702854156494141e+00,3.563800000000000079e+00,9.945335388183593750e-01,5.852149128913879395e-01
1.025971432706584885e+01,-9.809829748856261133e+00,1.023122314453125000e+03,1.612257480621337891e+00,3.563810000000000144e+00,9.252583384513854980e-01,5.112095475196838379e-01
1.025810116192513455e+01,-9.798551444613217143e+00,1.031325195312500000e+03,1.058510065078735352e+00,3.563820000000000210e+00,9.767569899559020996e-01,5.414220690727233887e-01
1.026226782021289097e+01,-9.792428374878598518e+00,1.363626098632812500e+03,8.871704936027526855e-01,3.563830000000000275e+00,1.085857748985290527e+00,6.644846796989440918e-01
1.026839530142646417e+01,-9.775605667550195221e+00,1.391401611328125000e+03,1.111843109130859375e+00,3.563840000000000341e+00,1.066707849502563477e+00,6.567789316177368164e-01
