# x_coordinates, y_coordinates, TEP, TED, times, high, low
2.705608626327779120e+01,1.814035027520353438e+01,2.105609375000000000e+03,1.373988538980484009e-01,5.463560000000000194e+00,2.602014839649200439e-01,1.774222403764724731e-01
2.705084160815551186e+01,1.814239423174472421e+01,1.432667846679687500e+03,2.272445112466812134e-01,5.463570000000000704e+00,4.230133891105651855e-01,2.627192139625549316e-01
2.705020914704376267e+01,1.813432962298492868e+01,1.257181396484375000e+03,3.705615103244781494e-01,5.463580000000000325e+00,6.090187430381774902e-01,3.631224036216735840e-01
2.705226858669130152e+01,1.813190856424445485e+01,1.134495971679687500e+03,6.627780795097351074e-01,5.463590000000000835e+00,5.606482028961181641e-01,3.224575817584991455e-01
2.705460221788388253e+01,1.813212362459224636e+01,1.275195556640625000e+03,8.199424147605895996e-01,5.463600000000000456e+00,5.963538885116577148e-01,3.572477698326110840e-01
2.705006018032599258e+01,1.814139704203119408e+01,1.515986450195312500e+03,8.226413130760192871e-01,5.463610000000000078e+00,5.133457779884338379e-01,3.239834606647491455e-01
2.705284491426245808e+01,1.814827879956926893e+01,4.552900390625000000e+03,8.918637633323669434e-01,5.463620000000000587e+00,5.617163181304931641e-01,4.262177646160125732e-01
2.705562269832276101e+01,1.815333478661403177e+01,1.590205444335937500e+03,8.394736647605895996e-01,5.463630000000000209e+00,7.041576504707336426e-01,4.501741528511047363e-01
2.704831828228754986e+01,1.816529031828944341e+01,2.380833007812500000e+03,9.981924891471862793e-01,5.463640000000000718e+00,6.171059012413024902e-01,4.305665194988250732e-01
2.705673665685017681e+01,1.817957103598173774e+01,1.124968627929687500e+03,1.159439802169799805e+00,5.463650000000000340e+00,5.228825211524963379e-01,2.997981905937194824e-01
2.705155414174278050e+01,1.819378737874972174e+01,1.648108764648437500e+03,9.643895030021667480e-01,5.463660000000000849e+00,5.432531237602233887e-01,3.505338728427886963e-01
2.704996471663407220e+01,1.820380171263614244e+01,1.226098388671875000e+03,8.450443148612976074e-01,5.463670000000000471e+00,4.819125533103942871e-01,2.849208116531372070e-01
2.704477720729779833e+01,1.822409398321491381e+01,1.496144531250000000e+03,7.701951861381530762e-01,5.463680000000000092e+00,4.538362622261047363e-01,2.853786051273345947e-01
2.705690197444863543e+01,1.824406290993964319e+01,1.225932006835937500e+03,7.375389933586120605e-01,5.463690000000000602e+00,4.561250805854797363e-01,2.696619927883148193e-01
