# x_coordinates, y_coordinates, TEP, TED, times, high, low
-9.868703922152347374e+00,1.808236590156015922e+01,7.645941772460937500e+02,1.112264469265937805e-01,5.702500000000000346e-01,1.989372223615646362e-01,9.571111947298049927e-02
-9.865385446575663408e+00,1.807679097512766475e+01,1.332269897460937500e+03,8.941591531038284302e-02,5.702600000000001002e-01,2.307519167661666870e-01,1.401906609535217285e-01
-9.875023577598401658e+00,1.807070488634908045e+01,1.986352294921875000e+03,1.692027002573013306e-01,5.702700000000000546e-01,4.097381830215454102e-01,2.760706841945648193e-01
-9.868153627833482489e+00,1.808148121605273673e+01,1.381534912109375000e+03,1.485282331705093384e-01,5.702800000000000091e-01,4.784030020236968994e-01,2.939235568046569824e-01
-9.872331789455449425e+00,1.808017496134299407e+01,1.430479003906250000e+03,5.940944552421569824e-01,5.702900000000000746e-01,4.132477343082427979e-01,2.565393745899200439e-01
-9.870854707172785680e+00,1.808308940969227763e+01,2.369389160156250000e+03,5.962306857109069824e-01,5.703000000000000291e-01,4.713076353073120117e-01,3.285611271858215332e-01
-9.861285961271237355e+00,1.808473545903457591e+01,1.408960693359375000e+03,5.388814806938171387e-01,5.703100000000000946e-01,4.064575433731079102e-01,2.511987686157226562e-01
-9.865865429864461689e+00,1.809980465496081337e+01,1.473589843750000000e+03,5.568427443504333496e-01,5.703200000000000491e-01,3.936401009559631348e-01,2.464685291051864624e-01
-9.865493165991974678e+00,1.811298837390101824e+01,1.001164489746093750e+03,4.659408628940582275e-01,5.703300000000000036e-01,3.396237790584564209e-01,1.859672069549560547e-01
-9.866183885269387943e+00,1.812883953073608012e+01,1.625472167968750000e+03,4.557961523532867432e-01,5.703400000000000691e-01,3.590025305747985840e-01,2.308282107114791870e-01
-9.864166641276945313e+00,1.813822360231194608e+01,2.204428955078125000e+03,2.996379435062408447e-01,5.703500000000000236e-01,4.518526196479797363e-01,3.108608722686767578e-01
-9.859943705129284197e+00,1.815540850332042311e+01,1.359939453125000000e+03,5.295044779777526855e-01,5.703600000000000891e-01,3.856292068958282471e-01,2.357873320579528809e-01
-9.868300479037285911e+00,1.817661450622044583e+01,1.178832153320312500e+03,5.288345217704772949e-01,5.703700000000000436e-01,3.322232663631439209e-01,1.937492191791534424e-01
-9.865306775723222898e+00,1.819516379457649080e+01,1.086891601562500000e+03,4.226738512516021729e-01,5.703799999999999981e-01,3.538145124912261963e-01,2.002342194318771362e-01
-9.870258170407446130e+00,1.821501858698691478e+01,1.160970458984375000e+03,3.457862436771392822e-01,5.703900000000000636e-01,3.206265270709991455e-01,1.859672069549560547e-01
-9.871279955727867872e+00,1.824619555141271121e+01,1.152549804687500000e+03,3.021627962589263916e-01,5.704000000000000181e-01,4.610079228878021240e-01,2.666864991188049316e-01
-9.870495509330218908e+00,1.827366045047214271e+01,1.593850585937500000e+03,3.279859125614166260e-01,5.704100000000000836e-01,6.727244257926940918e-01,4.303376376628875732e-01
-9.870721948955729630e+00,1.829269081966311816e+01,1.793855468750000000e+03,7.348782420158386230e-01,5.704200000000000381e-01,4.520052075386047363e-01,2.977382540702819824e-01
-9.867895450416545700e+00,1.832453822061803805e+01,1.143209838867187500e+03,1.139574766159057617e+00,5.704299999999999926e-01,4.742831289768218994e-01,2.735529839992523193e-01
-9.865276414675042460e+00,1.834453300249267471e+01,3.649715332031250000e+03,5.314225554466247559e-01,5.704400000000000581e-01,8.359177708625793457e-01,6.200051307678222656e-01
-9.869826417207603342e+00,1.837231413284881398e+01,2.930314208984375000e+03,9.802038073539733887e-01,5.704500000000000126e-01,5.846045613288879395e-01,4.215638041496276855e-01
-9.870229943731237299e+00,1.839173629270012000e+01,1.143101074218750000e+03,1.459011554718017578e+00,5.704600000000000781e-01,4.699343442916870117e-01,2.710352838039398193e-01
-9.870968978607665534e+00,1.842325816237367775e+01,1.331947387695312500e+03,9.805638194084167480e-01,5.704700000000000326e-01,4.562013745307922363e-01,2.771387994289398193e-01
-9.866836629715175278e+00,1.844783302849397444e+01,1.637459228515625000e+03,5.999249815940856934e-01,5.704800000000000981e-01,7.369641661643981934e-01,4.747408926486968994e-01
