# x_coordinates, y_coordinates, TEP, TED, times, high, low
3.820631535410866064e+01,-3.883411291463148274e+01,1.682430297851562500e+03,8.362711220979690552e-02,1.657890000000000086e+00,7.299451231956481934e-01,4.734438955783843994e-01
3.821520269656804203e+01,-3.883533999843632500e+01,1.058104980468750000e+03,5.840701460838317871e-01,1.657900000000000151e+00,8.581957221031188965e-01,4.806155562400817871e-01
3.823452430663748913e+01,-3.882391791801607184e+01,1.538945312500000000e+03,9.728378653526306152e-01,1.657910000000000217e+00,7.075908780097961426e-01,4.484193623065948486e-01
3.824613320782319192e+01,-3.881321229178812615e+01,1.276109252929687500e+03,7.962900996208190918e-01,1.657920000000000060e+00,8.331711888313293457e-01,4.992313385009765625e-01
3.824969203117508698e+01,-3.881576600396656573e+01,1.435606323242187500e+03,7.677728533744812012e-01,1.657930000000000126e+00,8.178360462188720703e-01,5.082340836524963379e-01
3.826439846432980829e+01,-3.880527453913016700e+01,1.289450439453125000e+03,8.064443469047546387e-01,1.657940000000000191e+00,7.806044816970825195e-01,4.693239927291870117e-01
3.827284435478313185e+01,-3.878855499085770475e+01,1.240619873046875000e+03,9.998924136161804199e-01,1.657950000000000035e+00,9.270130991935729980e-01,5.502721667289733887e-01
3.827498584355929268e+01,-3.878676914519090246e+01,1.676126953125000000e+03,8.859080672264099121e-01,1.657960000000000100e+00,9.200703501701354980e-01,5.962013006210327148e-01
3.828013657775063905e+01,-3.878067825808213342e+01,1.575352905273437500e+03,1.055041074752807617e+00,1.657970000000000166e+00,7.903701663017272949e-01,5.040378570556640625e-01
3.828720561784810883e+01,-3.876353222523015063e+01,1.182748779296875000e+03,1.013209342956542969e+00,1.657980000000000231e+00,8.025009036064147949e-01,4.685610532760620117e-01
3.829053554946376892e+01,-3.875509084996526354e+01,1.291422485351562500e+03,9.164852499961853027e-01,1.657990000000000075e+00,7.181957960128784180e-01,4.320161044597625732e-01
3.828619177941171614e+01,-3.874980250382733260e+01,1.297422119140625000e+03,8.612281680107116699e-01,1.658000000000000140e+00,9.598959088325500488e-01,5.782721638679504395e-01
3.828795321186059653e+01,-3.874009557916481583e+01,1.136016113281250000e+03,7.646769881248474121e-01,1.658010000000000206e+00,8.255417943000793457e-01,4.750460684299468994e-01
3.830123980643427473e+01,-3.872602160930136961e+01,1.238219848632812500e+03,1.169679880142211914e+00,1.658020000000000049e+00,7.864028215408325195e-01,4.665011167526245117e-01
3.829213900973197582e+01,-3.871096055848961726e+01,1.720803222656250000e+03,1.063112735748291016e+00,1.658030000000000115e+00,7.996017336845397949e-01,5.215092301368713379e-01
3.829314705469111146e+01,-3.870335231461391601e+01,1.690192993164062500e+03,8.787638545036315918e-01,1.658040000000000180e+00,7.934982180595397949e-01,5.152531266212463379e-01
3.828967473663600174e+01,-3.868593608369965864e+01,1.205591064453125000e+03,1.090080261230468750e+00,1.658050000000000246e+00,9.859885573387145996e-01,5.795691609382629395e-01
