# x_coordinates, y_coordinates, TEP, TED, times, high, low
1.333131210687034063e+01,1.807527289005475168e+01,1.243263671875000000e+03,1.882618814706802368e-01,1.215560000000000196e+00,6.765391230583190918e-01,4.018798768520355225e-01
1.333759414211110261e+01,1.806524843083743548e+01,1.017830383300781250e+03,5.175537467002868652e-01,1.215570000000000039e+00,8.185989856719970703e-01,4.513185620307922363e-01
1.332747404045978890e+01,1.805249199314545905e+01,1.236548583984375000e+03,7.877702116966247559e-01,1.215580000000000105e+00,8.880267739295959473e-01,5.265446901321411133e-01
1.332772566313107099e+01,1.805252509050209397e+01,1.137889038085937500e+03,8.681470751762390137e-01,1.215590000000000170e+00,6.818034648895263672e-01,3.925719857215881348e-01
1.333084348885926929e+01,1.804727695055557035e+01,1.003909606933593750e+03,9.735698103904724121e-01,1.215600000000000014e+00,8.061630725860595703e-01,4.419343769550323486e-01
1.333069674506676527e+01,1.804761519973682837e+01,1.199707519531250000e+03,7.317036986351013184e-01,1.215610000000000079e+00,1.011852264404296875e+00,5.937598943710327148e-01
1.332879591064242319e+01,1.804142690109693348e+01,1.262591674804687500e+03,1.021412134170532227e+00,1.215620000000000145e+00,9.238850474357604980e-01,5.516454577445983887e-01
1.333446834065746422e+01,1.804318385951043524e+01,1.776003906250000000e+03,1.156856536865234375e+00,1.215630000000000210e+00,8.013564944267272949e-01,5.266209840774536133e-01
1.332857528396132452e+01,1.804595880323528689e+01,1.551772949218750000e+03,1.767525196075439453e+00,1.215640000000000054e+00,7.509260177612304688e-01,4.769534170627593994e-01
1.333024296062595937e+01,1.804898073890296928e+01,1.141058715820312500e+03,1.251470565795898438e+00,1.215650000000000119e+00,9.422719478607177734e-01,5.431005358695983887e-01
1.332584547678578879e+01,1.806474980261968355e+01,1.124410034179687500e+03,8.167046904563903809e-01,1.215660000000000185e+00,7.267407774925231934e-01,4.166046679019927979e-01
1.333573546916389674e+01,1.806259689213898056e+01,1.338012939453125000e+03,1.050818681716918945e+00,1.215670000000000028e+00,8.707842826843261719e-01,5.297490358352661133e-01
1.333064067360461991e+01,1.806524153260490451e+01,1.303659301757812500e+03,8.708078265190124512e-01,1.215680000000000094e+00,7.168987989425659180e-01,4.325501620769500732e-01
1.333642137410468820e+01,1.808093541805834548e+01,1.792465087890625000e+03,1.100421667098999023e+00,1.215690000000000159e+00,8.261521458625793457e-01,5.440923571586608887e-01
1.333176523878024078e+01,1.808637623705613962e+01,1.275018920898437500e+03,9.467584490776062012e-01,1.215700000000000003e+00,8.773455619812011719e-01,5.255528688430786133e-01
1.333559472790943268e+01,1.810266055117050499e+01,1.186355712890625000e+03,1.051275253295898438e+00,1.215710000000000068e+00,8.330948948860168457e-01,4.869479537010192871e-01
1.333021667040612890e+01,1.811334570488991957e+01,1.114631713867187500e+03,9.077460169792175293e-01,1.215720000000000134e+00,8.072311878204345703e-01,4.612368047237396240e-01
1.334103563650237234e+01,1.812721302655960542e+01,1.043319580078125000e+03,1.087642431259155273e+00,1.215730000000000199e+00,8.015090823173522949e-01,4.463594257831573486e-01
1.333071569357781172e+01,1.813799933376335005e+01,1.295299804687500000e+03,9.501284956932067871e-01,1.215740000000000043e+00,9.023700952529907227e-01,5.433294177055358887e-01
1.334033114996699076e+01,1.815043908255743332e+01,1.219874389648437500e+03,9.581417441368103027e-01,1.215750000000000108e+00,8.143265247344970703e-01,4.806155562400817871e-01
1.333555668180134113e+01,1.816050154652867832e+01,1.112307495117187500e+03,1.225326776504516602e+00,1.215760000000000174e+00,8.688006401062011719e-01,4.960269629955291748e-01
1.333948091150307569e+01,1.817894386269190932e+01,1.120034423828125000e+03,1.059517383575439453e+00,1.215770000000000017e+00,7.219341993331909180e-01,4.132477343082427979e-01
1.333514554816413877e+01,1.818775382319056888e+01,1.071513671875000000e+03,8.411902785301208496e-01,1.215780000000000083e+00,8.074600696563720703e-01,4.544466137886047363e-01
1.333885379735296262e+01,1.819929945581614561e+01,1.354789672851562500e+03,8.397526144981384277e-01,1.215790000000000148e+00,7.970840334892272949e-01,4.867953658103942871e-01
1.334582339428550313e+01,1.821268221369012963e+01,1.075733276367187500e+03,9.003192782402038574e-01,1.215799999999999992e+00,9.408986568450927734e-01,5.303593873977661133e-01
1.334388770382014755e+01,1.822241139149996414e+01,1.462294677734375000e+03,1.076333045959472656e+00,1.215810000000000057e+00,8.722338676452636719e-01,5.449315905570983887e-01
