# x_coordinates, y_coordinates, TEP, TED, times, high, low
-3.499220132773950809e+01,-3.893770753706611032e+01,7.574861816406250000e+03,-4.027486313134431839e-03,6.559800000000000075e-01,5.637762546539306641e-01,4.437654316425323486e-01
-3.501264149915917301e+01,-3.894259508405616543e+01,3.892991699218750000e+03,3.855651915073394775e-01,6.559900000000000730e-01,6.222176551818847656e-01,4.648226201534271240e-01
-3.502484935115952425e+01,-3.893064207473695149e+01,1.632820068359375000e+03,8.048278689384460449e-01,6.560000000000000275e-01,6.942393779754638672e-01,4.468934834003448486e-01
-3.503938520950439539e+01,-3.892152567955906051e+01,6.707936035156250000e+03,6.187493205070495605e-01,6.560100000000000930e-01,7.504682540893554688e-01,5.865119695663452148e-01
-3.505221140251079959e+01,-3.892443317804824687e+01,3.048146240234375000e+03,7.864946722984313965e-01,6.560200000000000475e-01,6.569315195083618164e-01,4.763430655002593994e-01
-3.505532730239525563e+01,-3.891621375588577081e+01,3.216376953125000000e+03,8.210415244102478027e-01,6.560300000000000020e-01,7.132366895675659180e-01,5.208988785743713379e-01
-3.506637663666646176e+01,-3.890404896841825888e+01,3.183158203125000000e+03,6.779689192771911621e-01,6.560400000000000675e-01,9.513509869575500488e-01,6.938579082489013672e-01
-3.507618389475810261e+01,-3.889933614075800250e+01,1.895329711914062500e+03,1.046013355255126953e+00,6.560500000000000220e-01,5.940650701522827148e-01,3.962341248989105225e-01
-3.508429154147506779e+01,-3.889190010658303720e+01,2.039587036132812500e+03,9.814948439598083496e-01,6.560600000000000875e-01,6.943156719207763672e-01,4.703921079635620117e-01
-3.508669197124419981e+01,-3.889058289811829638e+01,2.348952880859375000e+03,6.828970313072204590e-01,6.560700000000000420e-01,6.779887080192565918e-01,4.719179868698120117e-01
-3.509455814967946452e+01,-3.886923261606504099e+01,1.799074340820312500e+03,7.112140059471130371e-01,6.560800000000001075e-01,7.867842912673950195e-01,5.186100602149963379e-01
-3.509043904507645806e+01,-3.885940430799516321e+01,3.974938476562500000e+03,7.580084204673767090e-01,6.560900000000000620e-01,6.821849346160888672e-01,5.107517838478088379e-01
-3.509767976201649020e+01,-3.884884869463652990e+01,1.610965698242187500e+03,9.628242850303649902e-01,6.561000000000000165e-01,7.467298507690429688e-01,4.790133535861968994e-01
-3.509697370257831750e+01,-3.884329631080269252e+01,3.257614990234375000e+03,7.832652926445007324e-01,6.561100000000000820e-01,8.713183403015136719e-01,6.374002099037170410e-01
-3.509750455973859573e+01,-3.882646203728893397e+01,3.731928222656250000e+03,9.754664301872253418e-01,6.561200000000000365e-01,8.128769397735595703e-01,6.044411063194274902e-01
-3.509800855792622087e+01,-3.881436467419306524e+01,2.916732910156250000e+03,1.119739532470703125e+00,6.561300000000001020e-01,7.971603274345397949e-01,5.744574666023254395e-01
-3.509751504198166572e+01,-3.880028014999093955e+01,2.159072509765625000e+03,1.124352931976318359e+00,6.561400000000000565e-01,7.678633332252502441e-01,5.261632204055786133e-01
-3.509800410331970966e+01,-3.878919290104570905e+01,1.455815795898437500e+03,1.040954113006591797e+00,6.561500000000000110e-01,7.279614806175231934e-01,4.542177319526672363e-01
-3.509735806975820793e+01,-3.876940602475596620e+01,1.490847412109375000e+03,1.057250022888183594e+00,6.561600000000000765e-01,7.042339444160461426e-01,4.423921406269073486e-01
-3.509301499242769751e+01,-3.875829184639579239e+01,2.191045166015625000e+03,8.283538222312927246e-01,6.561700000000000310e-01,6.467843651771545410e-01,4.444520771503448486e-01
-3.509687751292629798e+01,-3.874031068194120309e+01,2.607432861328125000e+03,7.908684611320495605e-01,6.561800000000000965e-01,8.424028158187866211e-01,5.968116521835327148e-01
-3.509936724500155947e+01,-3.872666652977139279e+01,3.737104003906250000e+03,9.859723448753356934e-01,6.561900000000000510e-01,8.671221137046813965e-01,6.448770165443420410e-01
-3.509299169126222040e+01,-3.870542302274357382e+01,1.160034082031250000e+04,1.108272790908813477e+00,6.562000000000000055e-01,8.906207680702209473e-01,7.146099805831909180e-01
-3.509624531823180860e+01,-3.869559123892621244e+01,3.606176757812500000e+03,1.394220113754272461e+00,6.562100000000000710e-01,9.423482418060302734e-01,6.979778409004211426e-01
-3.509593103214141507e+01,-3.868949203857516039e+01,3.668210693359375000e+03,1.346017837524414062e+00,6.562200000000000255e-01,9.251820445060729980e-01,6.866099834442138672e-01
-3.509459557611189950e+01,-3.867401677469688082e+01,1.442725708007812500e+03,1.469425678253173828e+00,6.562300000000000910e-01,7.454328536987304688e-01,4.639070928096771240e-01
-3.509266368732207297e+01,-3.866220218232338368e+01,1.842571289062500000e+03,1.346975088119506836e+00,6.562400000000000455e-01,7.038524746894836426e-01,4.665011167526245117e-01
-3.509669491967279953e+01,-3.864340812046726370e+01,1.955154296875000000e+03,9.441561102867126465e-01,6.562500000000000000e-01,7.585554718971252441e-01,5.093784928321838379e-01
-3.509724591098957802e+01,-3.863933970379166283e+01,2.679500976562500000e+03,9.993667006492614746e-01,6.562600000000000655e-01,7.513837814331054688e-01,5.346318483352661133e-01
-3.509741584608550369e+01,-3.862397236831167646e+01,1.789827880859375000e+03,9.046084284782409668e-01,6.562700000000000200e-01,7.148388624191284180e-01,4.706209897994995117e-01
-3.510100957972867519e+01,-3.860807426657187591e+01,2.340034912109375000e+03,8.880204558372497559e-01,6.562800000000000855e-01,7.453565597534179688e-01,5.184574723243713379e-01
-3.510061872282437179e+01,-3.860080672700532745e+01,4.631140136718750000e+03,9.609717726707458496e-01,6.562900000000000400e-01,7.135418653488159180e-01,5.422613024711608887e-01
-3.509414356769570276e+01,-3.858707265817512422e+01,2.796837646484375000e+03,9.235197901725769043e-01,6.563000000000001055e-01,7.989913821220397949e-01,5.722449421882629395e-01
-3.509254580581315253e+01,-3.856600883915876921e+01,3.088589843750000000e+03,1.012867212295532227e+00,6.563100000000000600e-01,9.107624292373657227e-01,6.615854501724243164e-01
-3.509976806727219412e+01,-3.855096229219981296e+01,4.309926757812500000e+03,1.055225849151611328e+00,6.563200000000000145e-01,9.489095807075500488e-01,7.162884473800659180e-01
-3.509692337739045342e+01,-3.853865575474496552e+01,1.959042846679687500e+03,1.156991243362426758e+00,6.563300000000000800e-01,8.452256917953491211e-01,5.678198337554931641e-01
-3.509456091577544612e+01,-3.853505727265849146e+01,3.780079101562500000e+03,1.357591867446899414e+00,6.563400000000000345e-01,9.280049204826354980e-01,6.910350322723388672e-01
-3.509672393233582000e+01,-3.852411433613321634e+01,2.311592529296875000e+03,1.489839076995849609e+00,6.563500000000001000e-01,7.294110655784606934e-01,5.062503814697265625e-01
-3.509182671681762145e+01,-3.850185383241478831e+01,3.497064208984375000e+03,1.316091537475585938e+00,6.563600000000000545e-01,7.049968838691711426e-01,5.202885270118713379e-01
-3.509219102822913783e+01,-3.849249221787728459e+01,3.915052734375000000e+03,9.170288443565368652e-01,6.563700000000000090e-01,8.336289525032043457e-01,6.231331825256347656e-01
-3.509740941401283720e+01,-3.848023496504073648e+01,3.024685546875000000e+03,9.952253699302673340e-01,6.563800000000000745e-01,9.537160992622375488e-01,6.908061504364013672e-01
-3.509345307547572901e+01,-3.846171044241256709e+01,2.106875732421875000e+03,1.418659210205078125e+00,6.563900000000000290e-01,7.714491486549377441e-01,5.260869264602661133e-01
-3.508980100102023414e+01,-3.844979842460053021e+01,1.614979980468750000e+03,1.474707841873168945e+00,6.564000000000000945e-01,6.945445537567138672e-01,4.458253681659698486e-01
-3.508873768400081161e+01,-3.844476611977975722e+01,1.872786743164062500e+03,8.992726206779479980e-01,6.564100000000000490e-01,7.454328536987304688e-01,4.958743751049041748e-01
-3.509214292412366376e+01,-3.842680530516334869e+01,2.294435302734375000e+03,8.338016867637634277e-01,6.564200000000000035e-01,7.639723420143127441e-01,5.295201539993286133e-01
-3.508475201755373973e+01,-3.841216711498519487e+01,2.068541503906250000e+03,8.362419009208679199e-01,6.564300000000000690e-01,8.551439642906188965e-01,5.810187458992004395e-01
-3.508598952371296065e+01,-3.839427295799875850e+01,2.141579101562500000e+03,9.554809927940368652e-01,6.564400000000000235e-01,7.442121505737304688e-01,5.091496109962463379e-01
-3.508701035553823999e+01,-3.837820325407275135e+01,2.547162353515625000e+03,8.277971148490905762e-01,6.564500000000000890e-01,7.455091476440429688e-01,5.261632204055786133e-01
-3.508776218794799462e+01,-3.836678047083292853e+01,2.253837402343750000e+03,9.407407641410827637e-01,6.564600000000000435e-01,8.116562366485595703e-01,5.607244968414306641e-01
-3.508404782124090104e+01,-3.834769501203717113e+01,7.137275878906250000e+03,1.005584716796875000e+00,6.564700000000001090e-01,9.858359694480895996e-01,7.733564972877502441e-01
-3.508257992727006780e+01,-3.833228400043532247e+01,3.206453125000000000e+03,1.380457401275634766e+00,6.564800000000000635e-01,8.393510580062866211e-01,6.127571463584899902e-01
-3.509359248805065334e+01,-3.832853383212057707e+01,3.907058105468750000e+03,1.505751132965087891e+00,6.564900000000000180e-01,9.254872202873229980e-01,6.916453838348388672e-01
-3.508280651495066138e+01,-3.831568738860487855e+01,8.184543945312500000e+03,1.299259185791015625e+00,6.565000000000000835e-01,1.056942224502563477e+00,8.353837132453918457e-01
-3.508890906008121391e+01,-3.829610945545404377e+01,2.570030761718750000e+03,1.524532556533813477e+00,6.565100000000000380e-01,7.522993087768554688e-01,5.317326784133911133e-01
-3.508912565915937165e+01,-3.828849811065222752e+01,5.254957031250000000e+03,1.440557956695556641e+00,6.565200000000001035e-01,9.207569956779479980e-01,7.072857022285461426e-01
-3.509080717584178188e+01,-3.827529844824787375e+01,3.325904296875000000e+04,1.186885356903076172e+00,6.565300000000000580e-01,9.050403833389282227e-01,7.434492111206054688e-01
-3.509057101540007295e+01,-3.825600342429914491e+01,5.956390625000000000e+03,1.596180915832519531e+00,6.565400000000000125e-01,8.369859457015991211e-01,6.489969491958618164e-01
