# x_coordinates, y_coordinates, TEP, TED, times, high, low
-2.748989525833378167e+01,1.790358549524138354e+01,-1.002097351074218750e+03,8.553922921419143677e-02,2.402600000000000291e-01,1.941688358783721924e-02,2.452859655022621155e-02
-2.749857666554255076e+01,1.790262497917057161e+01,-4.036471252441406250e+02,8.787453919649124146e-02,2.402700000000000113e-01,1.308446191251277924e-02,3.070843033492565155e-02
-2.749081864856704627e+01,1.789801409928720233e+01,-4.044653320312500000e+02,8.296430855989456177e-02,2.402800000000000213e-01,1.171116530895233154e-02,2.742777764797210693e-02
-2.748372393433843541e+01,1.789983359804694629e+01,-5.881626171875000000e+04,8.348167687654495239e-02,2.402900000000000313e-01,5.832694470882415771e-02,4.886645823717117310e-02
-2.749378482237407795e+01,1.789640065489556875e+01,1.434384887695312500e+03,8.251727372407913208e-02,2.403000000000000136e-01,7.312802225351333618e-02,4.543321952223777771e-02
-2.749072136504741692e+01,1.789624398900538793e+01,1.308230468750000000e+03,8.942187577486038208e-02,2.403100000000000236e-01,9.441411495208740234e-02,5.702994018793106079e-02
-2.748943694652910708e+01,1.790835135776577403e+01,9.099360351562500000e+02,8.563102036714553833e-02,2.403200000000000058e-01,1.224141046404838562e-01,6.427789479494094849e-02
-2.748865885306735279e+01,1.790908604960554484e+01,1.111724731445312500e+03,1.041525676846504211e-01,2.403300000000000158e-01,1.343922913074493408e-01,7.671385258436203003e-02
-2.749469315954271309e+01,1.791143721216188922e+01,9.614689331054687500e+02,1.210826709866523743e-01,2.403400000000000258e-01,1.103596165776252747e-01,5.939506366848945618e-02
-2.747986443255416589e+01,1.791962093447715887e+01,8.529341796875000000e+03,1.238602474331855774e-01,2.403500000000000081e-01,8.693728595972061157e-02,6.885554641485214233e-02
-2.748332779663665093e+01,1.793805805170311274e+01,4.911053710937500000e+03,9.611070901155471802e-02,2.403600000000000181e-01,9.273564070463180542e-02,7.083919644355773926e-02
-2.748048550768855947e+01,1.794923016602217913e+01,-2.603402099609375000e+03,1.016086414456367493e-01,2.403700000000000281e-01,8.953128755092620850e-02,8.747134357690811157e-02
-2.748353275049447220e+01,1.796773071913547071e+01,6.014160156250000000e+03,1.209098175168037415e-01,2.403800000000000103e-01,7.762938737869262695e-02,6.023430079221725464e-02
-2.747450631533378740e+01,1.798330539168599529e+01,1.524013916015625000e+03,9.404600411653518677e-02,2.403900000000000203e-01,9.143864363431930542e-02,5.779288336634635925e-02
-2.747920632693524823e+01,1.799984608197769731e+01,2.704401855468750000e+03,7.747591286897659302e-02,2.404000000000000303e-01,1.321797668933868408e-01,9.418523311614990234e-02
-2.747298446316688469e+01,1.802441775130077772e+01,8.696037597656250000e+02,1.270538717508316040e-01,2.404100000000000126e-01,1.103596165776252747e-01,5.672476440668106079e-02
-2.747571352678452072e+01,1.804029474075922224e+01,2.534847900390625000e+03,1.799279600381851196e-01,2.404200000000000226e-01,9.731329977512359619e-02,6.862666457891464233e-02
-2.746241741017701798e+01,1.806121925919965321e+01,4.910000976562500000e+03,1.077538803219795227e-01,2.404300000000000326e-01,8.045227080583572388e-02,6.145500764250755310e-02
-2.747893613885221598e+01,1.808562556374418051e+01,7.970090942382812500e+02,1.028603389859199524e-01,2.404400000000000148e-01,8.289368450641632080e-02,4.077927023172378540e-02
-2.747114245219168183e+01,1.810477354145213624e+01,1.122168823242187500e+03,8.420646935701370239e-02,2.404500000000000248e-01,8.197815716266632080e-02,4.695910215377807617e-02
-2.747105021981884931e+01,1.812915479433275578e+01,4.224540527343750000e+03,9.251058846712112427e-02,2.404600000000000071e-01,8.197815716266632080e-02,6.176018342375755310e-02
-2.746747792475274963e+01,1.815446197595569799e+01,1.285316406250000000e+03,8.709252625703811646e-02,2.404700000000000171e-01,1.010517179965972900e-01,6.069206446409225464e-02
-2.746916182726191025e+01,1.817496882694544169e+01,2.598929199218750000e+03,9.675563126802444458e-02,2.404800000000000271e-01,9.853400290012359619e-02,6.977108120918273926e-02
-2.746482439620842797e+01,1.818795720816543238e+01,9.787887573242187500e+02,8.037150651216506958e-02,2.404900000000000093e-01,1.355367153882980347e-01,7.350949943065643311e-02
-2.746649892820238392e+01,1.821377323582647989e+01,2.063558349609375000e+03,1.178067997097969055e-01,2.405000000000000193e-01,8.892093598842620850e-02,6.038688868284225464e-02
