# x_coordinates, y_coordinates, TEP, TED, times, high, low
-6.601254976471762070e+00,1.900014269439364023e+00,2.676310302734375000e+03,-3.817022219300270081e-02,4.098380000000000578e+00,4.414766132831573486e-01,3.140652179718017578e-01
-6.617167685772928465e+00,1.903132279918488878e+00,1.341249633789062500e+03,6.179994940757751465e-01,4.098390000000000200e+00,4.741305410861968994e-01,2.886592447757720947e-01
-6.633075612398258158e+00,1.902478646922552752e+00,1.947061401367187500e+03,8.343810439109802246e-01,4.098400000000000709e+00,6.616617441177368164e-01,4.439180195331573486e-01
-6.640050781728439766e+00,1.907140576107205332e+00,1.281931152343750000e+03,5.603486895561218262e-01,4.098410000000000331e+00,5.227299332618713379e-01,3.136837482452392578e-01
-6.651808110098342830e+00,1.905057522819259885e+00,1.354042602539062500e+03,7.510167956352233887e-01,4.098419999999999952e+00,6.122993826866149902e-01,3.738799095153808594e-01
-6.659587626447566855e+00,1.908546867876275588e+00,1.684161621093750000e+03,5.269080996513366699e-01,4.098430000000000462e+00,5.960487127304077148e-01,3.866973221302032471e-01
-6.669103393469653973e+00,1.916299992489998161e+00,1.648015747070312500e+03,8.523744940757751465e-01,4.098440000000000083e+00,7.625990509986877441e-01,4.920596778392791748e-01
-6.672820279550542466e+00,1.917060944399941347e+00,1.396738891601562500e+03,8.218759894371032715e-01,4.098450000000000593e+00,6.692911982536315918e-01,4.125610888004302979e-01
-6.677946135399037253e+00,1.922943810736086556e+00,2.200138916015625000e+03,9.571642279624938965e-01,4.098460000000000214e+00,6.325173377990722656e-01,4.349915981292724609e-01
-6.682182703400617818e+00,1.933960090446583457e+00,1.351333618164062500e+03,7.115430235862731934e-01,4.098470000000000724e+00,6.334329247474670410e-01,3.865447342395782471e-01
-6.685518494209108376e+00,1.940543112310101126e+00,1.620954833984375000e+03,8.935469985008239746e-01,4.098480000000000345e+00,7.606154084205627441e-01,4.887027442455291748e-01
-6.683039407170626056e+00,1.951416480095313100e+00,1.217213989257812500e+03,7.944244742393493652e-01,4.098489999999999966e+00,7.001903653144836426e-01,4.129425585269927979e-01
-6.686403320732254407e+00,1.956598632973763241e+00,1.581080810546875000e+03,1.074622392654418945e+00,4.098500000000000476e+00,6.252694129943847656e-01,3.991332948207855225e-01
-6.687861524007478131e+00,1.965479347230689733e+00,1.484783691406250000e+03,7.870430350303649902e-01,4.098510000000000097e+00,7.010295987129211426e-01,4.398744106292724609e-01
