# x_coordinates, y_coordinates, TEP, TED, times, high, low
-8.077296841602590760e+00,1.806724809624194705e+01,9.820582885742187500e+02,1.469606310129165649e-01,5.906400000000000539e-01,7.389478087425231934e-01,4.013458192348480225e-01
-8.074538947776423115e+00,1.806246473983051004e+01,1.239586669921875000e+03,1.094806909561157227e+00,5.906500000000000083e-01,7.339124083518981934e-01,4.355256557464599609e-01
-8.072700563648453453e+00,1.804946451292877185e+01,1.306239624023437500e+03,8.334905505180358887e-01,5.906600000000000739e-01,7.006481289863586426e-01,4.230133891105651855e-01
-8.076319018437811081e+00,1.804344447666021978e+01,1.313949462890625000e+03,7.804889082908630371e-01,5.906700000000000284e-01,7.407025694847106934e-01,4.480378925800323486e-01
-8.071298968976238442e+00,1.804296739937440819e+01,1.059925048828125000e+03,9.796542525291442871e-01,5.906800000000000939e-01,7.315472960472106934e-01,4.099670648574829102e-01
-8.069353601307259538e+00,1.804014601733374690e+01,1.682408935546875000e+03,6.867379546165466309e-01,5.906900000000000484e-01,9.114490747451782227e-01,5.911659002304077148e-01
-8.073359309711902299e+00,1.803973100755999681e+01,1.564002319335937500e+03,9.168691039085388184e-01,5.907000000000000028e-01,7.918960452079772949e-01,5.040378570556640625e-01
-8.070410763016990785e+00,1.803534931024907806e+01,1.781251708984375000e+03,1.087055921554565430e+00,5.907100000000000684e-01,7.883864641189575195e-01,5.184574723243713379e-01
-8.074397458906457103e+00,1.803955816919517474e+01,1.017616210937500000e+03,8.825475573539733887e-01,5.907200000000000228e-01,7.658033967018127441e-01,4.221741557121276855e-01
-8.073868614794724508e+00,1.804593442667507475e+01,9.600214843750000000e+02,8.938235640525817871e-01,5.907300000000000884e-01,8.341630101203918457e-01,4.486482441425323486e-01
-8.073122372185135731e+00,1.805057917804571588e+01,1.373845092773437500e+03,8.693570494651794434e-01,5.907400000000000428e-01,9.445607662200927734e-01,5.793402791023254395e-01
-8.066196543027338350e+00,1.805716327403591492e+01,1.416819213867187500e+03,9.614354968070983887e-01,5.907499999999999973e-01,8.551439642906188965e-01,5.293675661087036133e-01
-8.078929736461358146e+00,1.806992549263843983e+01,1.746782714843750000e+03,1.142050743103027344e+00,5.907600000000000628e-01,8.066208362579345703e-01,5.279942750930786133e-01
-8.070422917932470241e+00,1.807785594790455619e+01,1.596985595703125000e+03,1.011641740798950195e+00,5.907700000000000173e-01,9.645498991012573242e-01,6.173348426818847656e-01
-8.070365928517022169e+00,1.808634579671681664e+01,1.363747680664062500e+03,1.196994304656982422e+00,5.907800000000000828e-01,8.700213432312011719e-01,5.324193239212036133e-01
