# x_coordinates, y_coordinates, TEP, TED, times, high, low
-3.139654715612678970e+01,3.097656912506496596e+01,1.342490600585937500e+03,4.758775606751441956e-02,6.400930000000000675e+00,4.173676073551177979e-01,2.541742622852325439e-01
-3.141204638737493937e+01,3.098429156012021224e+01,1.441692993164062500e+03,1.913052946329116821e-01,6.400940000000000296e+00,5.779669880867004395e-01,3.596128821372985840e-01
-3.142785386302393391e+01,3.098527059428962005e+01,1.389699340820312500e+03,3.814500868320465088e-01,6.400950000000000806e+00,8.339341282844543457e-01,5.132694840431213379e-01
-3.143888681278973962e+01,3.099207531075133915e+01,1.212907714843750000e+03,7.303804755210876465e-01,6.400960000000000427e+00,6.291604042053222656e-01,3.705992400646209717e-01
-3.144568266039140880e+01,3.100257620589325924e+01,1.444686279296875000e+03,8.297759890556335449e-01,6.400970000000000937e+00,6.988170742988586426e-01,4.350678920745849609e-01
-3.145909920220572076e+01,3.100964823852494945e+01,1.052001464843750000e+03,6.474584937095642090e-01,6.400980000000000558e+00,7.970840334892272949e-01,4.453676044940948486e-01
-3.145997011507238028e+01,3.101774319320855611e+01,1.558768676757812500e+03,9.248382449150085449e-01,6.400990000000000180e+00,6.613565683364868164e-01,4.205719828605651855e-01
-3.146574460010968366e+01,3.103034387690764362e+01,1.524431030273437500e+03,1.083681106567382812e+00,6.401000000000000689e+00,6.828715801239013672e-01,4.316346347332000732e-01
-3.147178773922525963e+01,3.104901929698219476e+01,1.579638305664062500e+03,8.176702857017517090e-01,6.401010000000000311e+00,7.468824386596679688e-01,4.766482412815093994e-01
-3.148157691392299284e+01,3.105771349507867285e+01,2.476099365234375000e+03,9.228546023368835449e-01,6.401020000000000820e+00,6.882121562957763672e-01,4.834384322166442871e-01
-3.148420349836082366e+01,3.107155548577590665e+01,1.542374389648437500e+03,9.905559420585632324e-01,6.401030000000000442e+00,8.526262640953063965e-01,5.406591296195983887e-01
-3.147857095265953475e+01,3.108687254113811349e+01,2.174894042968750000e+03,8.426029086112976074e-01,6.401040000000000951e+00,7.194164991378784180e-01,4.936618506908416748e-01
-3.148132551098510845e+01,3.110216795150780200e+01,1.822017700195312500e+03,1.073832035064697266e+00,6.401050000000000573e+00,9.000049829483032227e-01,5.949805974960327148e-01
-3.148878717529027682e+01,3.112322034748473953e+01,1.782665649414062500e+03,8.671790957450866699e-01,6.401060000000000194e+00,8.818469047546386719e-01,5.800269246101379395e-01
-3.148147448169513396e+01,3.113323735478821064e+01,1.397808471679687500e+03,1.229778051376342773e+00,6.401070000000000704e+00,7.889205217361450195e-01,4.864138960838317871e-01
-3.149542352119606292e+01,3.115449040528624636e+01,1.660771484375000000e+03,1.207069873809814453e+00,6.401080000000000325e+00,7.396344542503356934e-01,4.781741201877593994e-01
