# x_coordinates, y_coordinates, TEP, TED, times, high, low
3.366123207596292843e+01,1.813140826229516023e+01,1.228770751953125000e+03,1.230484321713447571e-01,5.552750000000000519e+00,1.849753707647323608e-01,1.094440817832946777e-01
3.366526039756839594e+01,1.812330928344233172e+01,1.227914916992187500e+03,1.299709230661392212e-01,5.552760000000000140e+00,2.773677110671997070e-01,1.640707552433013916e-01
3.366534599150150342e+01,1.812292501608963136e+01,1.550558959960937500e+03,1.743036657571792603e-01,5.552770000000000650e+00,3.612150549888610840e-01,2.293786257505416870e-01
3.366761042769792311e+01,1.812127650338033646e+01,1.332519409179687500e+03,3.419870436191558838e-01,5.552780000000000271e+00,4.895419776439666748e-01,2.974330782890319824e-01
3.366674827443436158e+01,1.811959074612668275e+01,1.437628906250000000e+03,5.319291949272155762e-01,5.552790000000000781e+00,5.810187458992004395e-01,3.612150549888610840e-01
3.367226904666166831e+01,1.812674510950077433e+01,1.611043090820312500e+03,7.936746478080749512e-01,5.552800000000000402e+00,6.116127371788024902e-01,3.923431038856506348e-01
3.367449435254773960e+01,1.813271197621752862e+01,2.141885253906250000e+03,9.779734015464782715e-01,5.552810000000000024e+00,5.282994508743286133e-01,3.614439368247985840e-01
3.366902318110901859e+01,1.813782947207022644e+01,1.901952270507812500e+03,9.664232134819030762e-01,5.552820000000000533e+00,5.029697418212890625e-01,3.357327878475189209e-01
3.367423086458144610e+01,1.814881528647212505e+01,1.495091552734375000e+03,9.258252978324890137e-01,5.552830000000000155e+00,5.052585601806640625e-01,3.176510632038116455e-01
3.367499446352859138e+01,1.816259795531105325e+01,1.411318603515625000e+03,8.580500483512878418e-01,5.552840000000000664e+00,4.837436079978942871e-01,2.991115450859069824e-01
3.366989532830688603e+01,1.817996551017646567e+01,2.512491210937500000e+03,8.259231448173522949e-01,5.552850000000000286e+00,4.647463262081146240e-01,3.272641301155090332e-01
3.366296523237409133e+01,1.819793975618649640e+01,1.398379028320312500e+03,6.688506007194519043e-01,5.552860000000000795e+00,5.624029636383056641e-01,3.467954397201538086e-01
3.367330368877743041e+01,1.821718966800544592e+01,1.261409667968750000e+03,8.161098361015319824e-01,5.552870000000000417e+00,4.194275736808776855e-01,2.503595352172851562e-01
3.367480811873043933e+01,1.823905499195307200e+01,1.321423828125000000e+03,7.404238581657409668e-01,5.552880000000000038e+00,4.112640917301177979e-01,2.492151260375976562e-01
3.366882804463439527e+01,1.826108519123796015e+01,1.154202270507812500e+03,6.050795912742614746e-01,5.552890000000000548e+00,4.747408926486968994e-01,2.747736871242523193e-01
3.367477124956975842e+01,1.828867250981426906e+01,1.354816162109375000e+03,5.879516005516052246e-01,5.552900000000000169e+00,5.748389363288879395e-01,3.510679304599761963e-01
3.367401342897095873e+01,1.830342001327266743e+01,1.523616577148437500e+03,7.149619460105895996e-01,5.552910000000000679e+00,3.524412214756011963e-01,2.227410227060317993e-01
3.366601746222199409e+01,1.833637998295333560e+01,1.686597534179687500e+03,7.401914000511169434e-01,5.552920000000000300e+00,5.823157429695129395e-01,3.779234886169433594e-01
3.366471676308408689e+01,1.836754902791881605e+01,1.238304565429687500e+03,6.350571513175964355e-01,5.552930000000000810e+00,5.718634724617004395e-01,3.392423093318939209e-01
3.367921863946874339e+01,1.839120772842201035e+01,1.687597290039062500e+03,9.943801760673522949e-01,5.552940000000000431e+00,5.087681412696838379e-01,3.302395939826965332e-01
3.367341996955507000e+01,1.840971557560544980e+01,1.302674560546875000e+03,7.860917448997497559e-01,5.552950000000000053e+00,5.929969549179077148e-01,3.577055335044860840e-01
3.366960631203424725e+01,1.844300292772358318e+01,1.155751586914062500e+03,9.230667948722839355e-01,5.552960000000000562e+00,4.986209869384765625e-01,2.887355387210845947e-01
3.367778509984524504e+01,1.846497693501714110e+01,1.492567749023437500e+03,8.151776194572448730e-01,5.552970000000000184e+00,3.837218582630157471e-01,2.411279380321502686e-01
3.367184414792981784e+01,1.849387198770440577e+01,9.199409179687500000e+02,5.973703265190124512e-01,5.552980000000000693e+00,4.562013745307922363e-01,2.407464683055877686e-01
3.367301629440200372e+01,1.851976614455461245e+01,1.892135375976562500e+03,4.502433836460113525e-01,5.552990000000000315e+00,5.265446901321411133e-01,3.510679304599761963e-01
3.367889812326934873e+01,1.854561213730999825e+01,1.795202514648437500e+03,6.525511145591735840e-01,5.553000000000000824e+00,4.845828413963317871e-01,3.192532360553741455e-01
3.367395300116917412e+01,1.856728576278112897e+01,1.590330932617187500e+03,7.816249728202819824e-01,5.553010000000000446e+00,3.938689827919006348e-01,2.518091201782226562e-01
3.367807020059935752e+01,1.859034818815032608e+01,1.015274169921875000e+03,7.874459624290466309e-01,5.553020000000000067e+00,3.941741585731506348e-01,2.170952558517456055e-01
3.367779735985219247e+01,1.860827997391652744e+01,1.260182128906250000e+03,6.055099368095397949e-01,5.553030000000000577e+00,5.480596423149108887e-01,3.270352482795715332e-01
3.368045337159067998e+01,1.863501743636485841e+01,1.272242065429687500e+03,6.043512225151062012e-01,5.553040000000000198e+00,5.546209216117858887e-01,3.319943547248840332e-01
3.367774899990575932e+01,1.865872497039440958e+01,1.280966552734375000e+03,8.675081133842468262e-01,5.553050000000000708e+00,5.093784928321838379e-01,3.055965602397918701e-01
3.366782114732900055e+01,1.868188449784338090e+01,1.512344482421875000e+03,8.436519503593444824e-01,5.553060000000000329e+00,4.691714048385620117e-01,2.959071993827819824e-01
3.367829875229835324e+01,1.869920423405066501e+01,1.603054321289062500e+03,7.451505064964294434e-01,5.553070000000000839e+00,5.392858386039733887e-01,3.454984426498413086e-01
3.367681660052219428e+01,1.871649614524380567e+01,1.612479492187500000e+03,7.198125720024108887e-01,5.553080000000000460e+00,4.983921051025390625e-01,3.197872936725616455e-01
3.367336701430226498e+01,1.875107915154962157e+01,2.163130615234375000e+03,8.318502306938171387e-01,5.553090000000000082e+00,5.062503814697265625e-01,3.470243215560913086e-01
3.367936117461812273e+01,1.876486402619092431e+01,1.860313598632812500e+03,7.805175185203552246e-01,5.553100000000000591e+00,5.041904449462890625e-01,3.348935544490814209e-01
3.368354012516551421e+01,1.879203721522346626e+01,1.167471191406250000e+03,9.849078059196472168e-01,5.553110000000000213e+00,4.320923984050750732e-01,2.511224746704101562e-01
3.367253044204588264e+01,1.881641152790795957e+01,1.209497924804687500e+03,7.793421149253845215e-01,5.553120000000000722e+00,4.008117616176605225e-01,2.358636260032653809e-01
3.367385869843784718e+01,1.884062372735649049e+01,1.260974853515625000e+03,5.645436644554138184e-01,5.553130000000000344e+00,4.248444437980651855e-01,2.535638809204101562e-01
3.367921239547611378e+01,1.886079375951042891e+01,9.322760009765625000e+02,5.090791583061218262e-01,5.553140000000000853e+00,4.622286260128021240e-01,2.454004138708114624e-01
3.368078764835380667e+01,1.888488885552472851e+01,1.417658203125000000e+03,6.386584639549255371e-01,5.553150000000000475e+00,3.641905486583709717e-01,2.254876196384429932e-01
3.367851354788696483e+01,1.890818370711113872e+01,1.367957519531250000e+03,5.953866839408874512e-01,5.553160000000000096e+00,3.723540306091308594e-01,2.280816137790679932e-01
3.367937176823585332e+01,1.894077963266679632e+01,1.951536499023437500e+03,4.528278410434722900e-01,5.553170000000000606e+00,4.416292011737823486e-01,2.964412569999694824e-01
3.368401646180324605e+01,1.895810785708806279e+01,1.287621459960937500e+03,5.348927378654479980e-01,5.553180000000000227e+00,4.796999990940093994e-01,2.882777750492095947e-01
3.368054158233185547e+01,1.899023863707181903e+01,1.234364013671875000e+03,7.202810645103454590e-01,5.553190000000000737e+00,4.278962314128875732e-01,2.535638809204101562e-01
3.368637466443851736e+01,1.901056270612416199e+01,1.132072387695312500e+03,6.455404162406921387e-01,5.553200000000000358e+00,4.251496195793151855e-01,2.443322986364364624e-01
3.368000006168993110e+01,1.903599034017167213e+01,1.426421142578125000e+03,5.191428065299987793e-01,5.553210000000000868e+00,4.689425230026245117e-01,2.908717691898345947e-01
3.368053509720576244e+01,1.906164046609683638e+01,1.179551391601562500e+03,4.358977377414703369e-01,5.553220000000000489e+00,5.551550388336181641e-01,3.238308727741241455e-01
3.367865152043378174e+01,1.908236738844356495e+01,1.083684692382812500e+03,7.352120280265808105e-01,5.553230000000000111e+00,4.887790381908416748e-01,2.762995660305023193e-01
3.368384535042532235e+01,1.911560687989024743e+01,1.392928955078125000e+03,8.661026358604431152e-01,5.553240000000000620e+00,4.526918530464172363e-01,2.788172960281372070e-01
3.367104822216084159e+01,1.913946682337390826e+01,2.198056884765625000e+03,7.292086482048034668e-01,5.553250000000000242e+00,4.454438984394073486e-01,3.062832057476043701e-01
3.368032870036989124e+01,1.916380965536899694e+01,1.199782714843750000e+03,7.113451361656188965e-01,5.553260000000000751e+00,5.081577897071838379e-01,2.981960177421569824e-01
3.368317713804375302e+01,1.918700393928424575e+01,1.492358032226562500e+03,7.195026278495788574e-01,5.553270000000000373e+00,4.120270311832427979e-01,2.589044868946075439e-01
3.369025996271150092e+01,1.921819811490095375e+01,1.533041137695312500e+03,7.194418311119079590e-01,5.553280000000000882e+00,3.719725608825683594e-01,2.354821562767028809e-01
3.367726129564521642e+01,1.923768163510920104e+01,1.012582275390625000e+03,5.951554179191589355e-01,5.553290000000000504e+00,3.783812522888183594e-01,2.081688195466995239e-01
3.367627656707782080e+01,1.926054379978869946e+01,1.319565185546875000e+03,4.894894659519195557e-01,5.553300000000000125e+00,4.494875073432922363e-01,2.722559869289398193e-01
3.368295409844734678e+01,1.928787055136292494e+01,1.338618286132812500e+03,5.286950469017028809e-01,5.553310000000000635e+00,4.029480218887329102e-01,2.451715320348739624e-01
3.367484401540975369e+01,1.931168781234206477e+01,1.137371582031250000e+03,6.181949973106384277e-01,5.553320000000000256e+00,4.004302918910980225e-01,2.305230349302291870e-01
