# x_coordinates, y_coordinates, TEP, TED, times, high, low
3.730826690148747105e+01,-9.861730521070759536e+00,2.762215332031250000e+03,1.520693395286798477e-02,3.048020000000000174e+00,1.088222861289978027e+00,7.779341936111450195e-01
3.731634808063128617e+01,-9.877807604571948730e+00,2.882426757812500000e+03,6.679112315177917480e-01,3.048030000000000239e+00,6.329751610755920410e-01,4.553621411323547363e-01
3.731059831333340071e+01,-9.881073839776577827e+00,1.199052001953125000e+03,1.484552145004272461e+00,3.048040000000000305e+00,6.765391230583190918e-01,3.969207704067230225e-01
3.731726557894720031e+01,-9.887324357793884744e+00,2.159810791015625000e+03,8.265501856803894043e-01,3.048050000000000370e+00,7.728224396705627441e-01,5.295964479446411133e-01
3.732491585294437186e+01,-9.905303299129768035e+00,1.761077758789062500e+03,9.969288706779479980e-01,3.048060000000000436e+00,7.723646759986877441e-01,5.065555572509765625e-01
3.732272706330158485e+01,-9.911518410030398130e+00,2.366427490234375000e+03,1.201873540878295898e+00,3.048070000000000057e+00,8.127243518829345703e-01,5.664465427398681641e-01
3.731716409023059100e+01,-9.919701346032436362e+00,1.520519653320312500e+03,1.258245229721069336e+00,3.048080000000000123e+00,8.709368705749511719e-01,5.501195788383483887e-01
3.732730946208449296e+01,-9.927775348202727557e+00,1.531417846679687500e+03,1.417941570281982422e+00,3.048090000000000188e+00,6.311440467834472656e-01,3.994384706020355225e-01
3.732280634320080992e+01,-9.930218359545317952e+00,1.534262817382812500e+03,1.245520830154418945e+00,3.048100000000000254e+00,6.820323467254638672e-01,4.318635165691375732e-01
3.732593632398914707e+01,-9.926945112864375531e+00,1.740697509765625000e+03,8.302182555198669434e-01,3.048110000000000319e+00,7.857161760330200195e-01,5.138798356056213379e-01
3.732408270283082885e+01,-9.925386567299026908e+00,1.771171264648437500e+03,8.931726813316345215e-01,3.048120000000000385e+00,8.697161674499511719e-01,5.711768269538879395e-01
3.733284291307522551e+01,-9.927859199391914302e+00,2.456616210937500000e+03,1.150263071060180664e+00,3.048130000000000450e+00,8.943591713905334473e-01,6.274056434631347656e-01
3.731440788761609184e+01,-9.928928240014599282e+00,1.706038330078125000e+03,1.416005611419677734e+00,3.048140000000000072e+00,1.006664276123046875e+00,6.551767587661743164e-01
3.732942420619630752e+01,-9.925917563844814495e+00,2.121026611328125000e+03,1.497779607772827148e+00,3.048150000000000137e+00,9.451711177825927734e-01,6.454110741615295410e-01
3.733399868264545063e+01,-9.923969079424738382e+00,3.897286621093750000e+03,1.451959133148193359e+00,3.048160000000000203e+00,1.345944762229919434e+00,1.005596160888671875e+00
3.733167659974175479e+01,-9.922404356890050181e+00,4.122849121093750000e+03,1.710403680801391602e+00,3.048170000000000268e+00,1.075329065322875977e+00,8.081467151641845703e-01
3.732041814204234242e+01,-9.914472237523202836e+00,2.887212158203125000e+03,2.166760683059692383e+00,3.048180000000000334e+00,1.018337368965148926e+00,7.327679991722106934e-01
3.732362272681080384e+01,-9.910768622637997183e+00,2.443918212890625000e+03,2.038999319076538086e+00,3.048190000000000399e+00,1.191448926925659180e+00,8.350785374641418457e-01
3.732563716870806303e+01,-9.908278359579679062e+00,2.779416015625000000e+03,1.957563877105712891e+00,3.048200000000000465e+00,1.053508996963500977e+00,7.538251876831054688e-01
3.732328117429075576e+01,-9.912124855196660533e+00,2.834253906250000000e+03,2.005064010620117188e+00,3.048210000000000086e+00,1.487928390502929688e+00,1.067775964736938477e+00
3.733214620797473771e+01,-9.905649601492687140e+00,1.939111450195312500e+03,2.297663211822509766e+00,3.048220000000000152e+00,1.311230897903442383e+00,8.789477348327636719e-01
3.733516023104083814e+01,-9.901971044673818056e+00,2.676191650390625000e+03,2.571318864822387695e+00,3.048230000000000217e+00,9.379231929779052734e-01,6.672312617301940918e-01
3.732104043172115837e+01,-9.891936693754852072e+00,1.941548706054687500e+03,1.941774606704711914e+00,3.048240000000000283e+00,8.979449868202209473e-01,6.020759940147399902e-01
3.732325224345424175e+01,-9.895645329528409917e+00,1.389919067382812500e+03,1.782418012619018555e+00,3.048250000000000348e+00,8.726916313171386719e-01,5.371495485305786133e-01
