# x_coordinates, y_coordinates, TEP, TED, times, high, low
-3.229755924580231152e+01,-3.892355982172094997e+01,3.164720898437500000e+04,7.844150811433792114e-02,8.685700000000000642e-01,3.536237776279449463e-02,2.902995608747005463e-02
-3.231817753044612829e+01,-3.892137825740159940e+01,1.054475585937500000e+03,8.227647095918655396e-02,8.685800000000000187e-01,1.438527852296829224e-01,8.045227080583572388e-02
-3.233485569695826456e+01,-3.891352362132719378e+01,1.586823730468750000e+03,7.721722871065139771e-02,8.685900000000000842e-01,1.903922706842422485e-01,1.216511577367782593e-01
-3.234166312423121070e+01,-3.890711678071798474e+01,1.377424926757812500e+03,9.799421578645706177e-02,8.686000000000000387e-01,2.019127011299133301e-01,1.239399835467338562e-01
-3.235472503910020947e+01,-3.890576769030276694e+01,3.140614013671875000e+03,1.423484236001968384e-01,8.686100000000001042e-01,2.662287354469299316e-01,1.938255131244659424e-01
-3.236455433915440238e+01,-3.889663831688901041e+01,1.484872680664062500e+03,1.898819357156753540e-01,8.686200000000000587e-01,3.903594613075256348e-01,2.449426501989364624e-01
-3.237248514722662662e+01,-3.888542188571187097e+01,2.817408203125000000e+03,3.964752256870269775e-01,8.686300000000001242e-01,3.181088268756866455e-01,2.280816137790679932e-01
-3.238063781198079738e+01,-3.887321743171307276e+01,1.834775146484375000e+03,5.266923308372497559e-01,8.686400000000000787e-01,2.951442599296569824e-01,1.954276859760284424e-01
-3.238980675107965368e+01,-3.886475807888729861e+01,2.388342285156250000e+03,4.129869043827056885e-01,8.686500000000000332e-01,3.442014455795288086e-01,2.402887046337127686e-01
-3.238813588874320004e+01,-3.885919021960666697e+01,2.508810302734375000e+03,3.427523672580718994e-01,8.686600000000000987e-01,3.647246062755584717e-01,2.567682564258575439e-01
-3.238604304521682309e+01,-3.883347037800565715e+01,2.506369384765625000e+03,5.662507414817810059e-01,8.686700000000000532e-01,3.009426295757293701e-01,2.118309438228607178e-01
-3.239387371356477274e+01,-3.882138180936006222e+01,7.655899414062500000e+03,4.441541731357574463e-01,8.686800000000001187e-01,3.818145096302032471e-01,3.007137179374694824e-01
-3.239348519131464599e+01,-3.881849022156599460e+01,2.867292968750000000e+03,4.789442121982574463e-01,8.686900000000000732e-01,3.511442244052886963e-01,2.524194717407226562e-01
-3.239672103406905279e+01,-3.880567639797375534e+01,2.717071777343750000e+03,6.015807986259460449e-01,8.687000000000000277e-01,2.238854318857192993e-01,1.596456915140151978e-01
-3.240112398827687201e+01,-3.878839833743727894e+01,2.424252685546875000e+03,4.196769297122955322e-01,8.687100000000000932e-01,2.382287532091140747e-01,1.667410582304000854e-01
-3.240084734849744308e+01,-3.876925779821618789e+01,2.336993652343750000e+03,2.604323923587799072e-01,8.687200000000000477e-01,2.657709717750549316e-01,1.848227828741073608e-01
-3.239215114799264938e+01,-3.875748545124541522e+01,1.251095947265625000e+03,2.506310045719146729e-01,8.687300000000001132e-01,2.584467232227325439e-01,1.538473218679428101e-01
-3.239227944091822309e+01,-3.874073469636837785e+01,3.245753662109375000e+03,2.859241068363189697e-01,8.687400000000000677e-01,2.256402075290679932e-01,1.649862825870513916e-01
-3.239062259165140745e+01,-3.872384729966325523e+01,1.351254272460937500e+03,2.467948347330093384e-01,8.687500000000000222e-01,2.372369319200515747e-01,1.447683125734329224e-01
-3.239161153304149821e+01,-3.870857611471542015e+01,2.338737304687500000e+03,2.386015802621841431e-01,8.687600000000000877e-01,2.763758599758148193e-01,1.922233253717422485e-01
-3.238383577076656650e+01,-3.868629299057898407e+01,2.353531982421875000e+03,2.496212869882583618e-01,8.687700000000000422e-01,3.059780299663543701e-01,2.130516618490219116e-01
-3.238729462143835747e+01,-3.867864665128410451e+01,2.345832519531250000e+03,3.195685446262359619e-01,8.687800000000001077e-01,2.849971055984497070e-01,1.983268707990646362e-01
-3.238962924017925360e+01,-3.865244676203973739e+01,2.576938232421875000e+03,3.879350721836090088e-01,8.687900000000000622e-01,2.813349962234497070e-01,1.989372223615646362e-01
-3.238650084130316031e+01,-3.863937917220066254e+01,2.972435058593750000e+03,3.935426771640777588e-01,8.688000000000000167e-01,3.223049938678741455e-01,2.328881621360778809e-01
-3.238717324479222270e+01,-3.862252651627678546e+01,1.407820434570312500e+03,3.836542665958404541e-01,8.688100000000000822e-01,2.655420899391174316e-01,1.640707552433013916e-01
-3.238644901965806611e+01,-3.860818007898204485e+01,2.031617553710937500e+03,3.657716810703277588e-01,8.688200000000000367e-01,2.956783175468444824e-01,2.001579254865646362e-01
-3.238647543376568194e+01,-3.858666782339192736e+01,3.444860107421875000e+03,2.544361650943756104e-01,8.688300000000001022e-01,2.810298204421997070e-01,2.070244103670120239e-01
