# x_coordinates, y_coordinates, TEP, TED, times, high, low
8.512273013715665471e+00,1.805582570250312457e+01,1.396981445312500000e+03,2.915126383304595947e-01,1.147720000000000073e+00,9.695090055465698242e-01,5.976508855819702148e-01
8.516267807794678291e+00,1.804270043755825270e+01,1.219255981445312500e+03,1.969397783279418945e+00,1.147730000000000139e+00,5.916999578475952148e-01,3.491605818271636963e-01
8.514909797003264558e+00,1.803619378523246652e+01,1.159255004882812500e+03,1.350509643554687500e+00,1.147740000000000204e+00,7.870894670486450195e-01,4.562776684761047363e-01
8.517888765979098054e+00,1.802819099483636833e+01,1.208296142578125000e+03,7.371718287467956543e-01,1.147750000000000048e+00,7.474927902221679688e-01,4.397218227386474609e-01
8.513810765784256773e+00,1.802419862366074810e+01,1.973225463867187500e+03,1.061998128890991211e+00,1.147760000000000113e+00,9.099231958389282227e-01,6.122230887413024902e-01
8.521936169362264835e+00,1.802059656448636815e+01,1.517012939453125000e+03,1.230223894119262695e+00,1.147770000000000179e+00,1.046260952949523926e+00,6.604410409927368164e-01
8.521852989224532493e+00,1.801569006058755917e+01,1.423050781250000000e+03,1.544719457626342773e+00,1.147780000000000022e+00,6.367898583412170410e-01,3.947082459926605225e-01
8.520370452455168220e+00,1.801392651766057185e+01,1.189757324218750000e+03,1.296882152557373047e+00,1.147790000000000088e+00,8.066971302032470703e-01,4.719942808151245117e-01
8.522643146315994400e+00,1.801294936047360906e+01,1.032257568359375000e+03,8.842534422874450684e-01,1.147800000000000153e+00,6.966808438301086426e-01,3.863158524036407471e-01
8.517823748959447272e+00,1.800816389192289080e+01,1.182765502929687500e+03,8.798987269401550293e-01,1.147809999999999997e+00,7.865554094314575195e-01,4.592531621456146240e-01
8.523441172642366226e+00,1.801601826281503449e+01,1.326299316406250000e+03,8.881790041923522949e-01,1.147820000000000062e+00,7.264355421066284180e-01,4.407136440277099609e-01
8.520630848381118838e+00,1.801962123834642782e+01,1.321686157226562500e+03,9.407276511192321777e-01,1.147830000000000128e+00,7.310132384300231934e-01,4.430024921894073486e-01
8.526723285123091856e+00,1.801515460674164615e+01,1.374979858398437500e+03,1.144154787063598633e+00,1.147840000000000193e+00,7.574110031127929688e-01,4.646700322628021240e-01
8.518550189025837938e+00,1.802140284265890102e+01,1.205123046875000000e+03,9.523100256919860840e-01,1.147850000000000037e+00,7.620649933815002441e-01,4.478853046894073486e-01
8.530605224560208200e+00,1.803394743851307780e+01,1.862757202148437500e+03,9.508938193321228027e-01,1.147860000000000102e+00,7.854872941970825195e-01,5.218906998634338379e-01
8.517061358264518489e+00,1.803717630629819624e+01,1.346097534179687500e+03,1.031865596771240234e+00,1.147870000000000168e+00,9.184681773185729980e-01,5.598089694976806641e-01
8.530867862918796618e+00,1.803774190706106850e+01,1.322842895507812500e+03,1.073364734649658203e+00,1.147880000000000011e+00,7.876998186111450195e-01,4.774874746799468994e-01
8.517879937397134782e+00,1.803550504356624984e+01,1.752930297851562500e+03,1.175256490707397461e+00,1.147890000000000077e+00,8.494981527328491211e-01,5.565283298492431641e-01
8.525994646354979167e+00,1.805293749500567557e+01,1.166966918945312500e+03,1.054833650588989258e+00,1.147900000000000142e+00,8.649095892906188965e-01,5.025882720947265625e-01
8.523460535296260687e+00,1.806133100492558796e+01,1.090567016601562500e+03,1.195537567138671875e+00,1.147909999999999986e+00,8.065445423126220703e-01,4.570406377315521240e-01
8.522571286889260023e+00,1.806007283303054223e+01,1.501376831054687500e+03,1.196659326553344727e+00,1.147920000000000051e+00,8.389695882797241211e-01,5.280705690383911133e-01
8.517281614194944339e+00,1.807578854579729466e+01,1.152061279296875000e+03,1.062995910644531250e+00,1.147930000000000117e+00,7.656508088111877441e-01,4.428499042987823486e-01
8.522216289959066771e+00,1.808326134763196436e+01,1.841158447265625000e+03,1.218877553939819336e+00,1.147940000000000182e+00,9.569204449653625488e-01,6.341195702552795410e-01
8.524035511731220538e+00,1.808885182210179821e+01,1.832531982421875000e+03,1.141268730163574219e+00,1.147950000000000026e+00,8.506425619125366211e-01,5.630896091461181641e-01
8.521670437351305694e+00,1.809251851480545525e+01,1.598516113281250000e+03,1.479746818542480469e+00,1.147960000000000091e+00,7.696943879127502441e-01,4.927463233470916748e-01
8.522069762486905731e+00,1.809375630407721047e+01,1.265876098632812500e+03,1.096486568450927734e+00,1.147970000000000157e+00,9.182392954826354980e-01,5.487462878227233887e-01
8.521673457064190771e+00,1.810210698204648594e+01,1.375491455078125000e+03,1.110445976257324219e+00,1.147980000000000000e+00,9.930839538574218750e-01,6.093239188194274902e-01
8.519109616055462908e+00,1.811042278500427471e+01,1.215148437500000000e+03,1.179332256317138672e+00,1.147990000000000066e+00,7.984573245048522949e-01,4.706209897994995117e-01
8.522325944997739100e+00,1.811470601282515958e+01,1.096906616210937500e+03,1.192442893981933594e+00,1.148000000000000131e+00,8.567461371421813965e-01,4.865664839744567871e-01
8.519887171755213373e+00,1.811792412112127337e+01,1.207235961914062500e+03,1.283542633056640625e+00,1.148010000000000197e+00,7.234600782394409180e-01,4.254547953605651855e-01
8.517933349034446877e+00,1.812514372689673792e+01,1.692442871093750000e+03,1.158018827438354492e+00,1.148020000000000040e+00,9.357106685638427734e-01,6.077980399131774902e-01
8.511764229500210277e+00,1.813151218014249721e+01,1.568689208984375000e+03,1.077517986297607422e+00,1.148030000000000106e+00,1.147579789161682129e+00,7.310132384300231934e-01
8.522113997082568559e+00,1.812995148775609167e+01,1.586956298828125000e+03,1.600850343704223633e+00,1.148040000000000171e+00,9.708060026168823242e-01,6.203103065490722656e-01
8.524069867854414895e+00,1.813301774413672618e+01,1.167419433593750000e+03,1.662302732467651367e+00,1.148050000000000015e+00,9.853019118309020996e-01,5.726264119148254395e-01
8.512836550813439374e+00,1.814070983610935173e+01,1.187055297851562500e+03,1.899773597717285156e+00,1.148060000000000080e+00,8.039504885673522949e-01,4.700106382369995117e-01
8.512110309523853502e+00,1.815161415715778048e+01,1.287402587890625000e+03,1.422180652618408203e+00,1.148070000000000146e+00,9.111438989639282227e-01,5.475255846977233887e-01
8.512050758747177426e+00,1.815174674772899266e+01,1.043987548828125000e+03,1.234660863876342773e+00,1.148079999999999989e+00,8.897815346717834473e-01,4.956454932689666748e-01
8.519993209725093664e+00,1.815194832377154910e+01,1.423170776367187500e+03,1.277251958847045898e+00,1.148090000000000055e+00,1.096615195274353027e+00,6.797435283660888672e-01
8.510414916829128984e+00,1.816579306362901391e+01,1.542336181640625000e+03,1.515142440795898438e+00,1.148100000000000120e+00,8.540758490562438965e-01,5.415746569633483887e-01
8.521715654021640773e+00,1.816353915164894062e+01,1.077912719726562500e+03,1.660509824752807617e+00,1.148110000000000186e+00,8.802447319030761719e-01,4.965610504150390625e-01
8.509503704851136163e+00,1.817024606470220505e+01,1.126644287109375000e+03,1.490233659744262695e+00,1.148120000000000029e+00,8.566698431968688965e-01,4.914493262767791748e-01
8.513274869634770425e+00,1.818184205779122209e+01,1.246088989257812500e+03,1.377168416976928711e+00,1.148130000000000095e+00,9.890403151512145996e-01,5.879615545272827148e-01
8.515167884052509351e+00,1.818760981906865837e+01,1.341218872070312500e+03,1.104951620101928711e+00,1.148140000000000160e+00,8.846698403358459473e-01,5.385991334915161133e-01
8.518747224898376658e+00,1.818646711513483538e+01,1.328259521484375000e+03,1.328782558441162109e+00,1.148150000000000004e+00,7.320050597190856934e-01,4.442994892597198486e-01
8.509734514500387093e+00,1.819910977676943276e+01,1.435153564453125000e+03,1.012728929519653320e+00,1.148160000000000069e+00,8.549913763999938965e-01,5.312749147415161133e-01
