# x_coordinates, y_coordinates, TEP, TED, times, high, low
2.740610493977223783e+01,3.094851614379862781e+01,-7.126603393554687500e+02,1.219195201992988586e-01,6.295730000000000715e+00,1.827246882021427155e-02,2.735148370265960693e-02
2.742360127220695887e+01,3.095022713671541581e+01,1.072867797851562500e+03,1.176637485623359680e-01,6.295740000000000336e+00,1.744467765092849731e-01,9.822882711887359619e-02
2.743021747421516210e+01,3.095245937344556708e+01,1.288570312500000000e+03,1.391643434762954712e-01,6.295750000000000846e+00,1.945121586322784424e-01,1.169209182262420654e-01
2.744117436543933408e+01,3.096339800511412577e+01,1.081061279296875000e+03,1.874870210886001587e-01,6.295760000000000467e+00,2.441797107458114624e-01,1.379018276929855347e-01
2.745008471467285815e+01,3.097048454186851885e+01,1.519476806640625000e+03,2.275902181863784790e-01,6.295770000000000088e+00,3.165829479694366455e-01,1.999290436506271362e-01
2.745850355058441394e+01,3.098716904801183247e+01,1.245414672851562500e+03,3.152424395084381104e-01,6.295780000000000598e+00,4.335419833660125732e-01,2.576837837696075439e-01
2.746178308948884705e+01,3.098717703051994121e+01,2.395433593750000000e+03,4.766565859317779541e-01,6.295790000000000219e+00,4.106537401676177979e-01,2.868281900882720947e-01
2.747400612459323455e+01,3.098928818976712307e+01,1.399846435546875000e+03,7.061285376548767090e-01,6.295800000000000729e+00,3.890624642372131348e-01,2.399835139513015747e-01
2.747074333033750904e+01,3.100438308080402905e+01,1.200530639648437500e+03,6.259924769401550293e-01,6.295810000000000350e+00,3.705229461193084717e-01,2.174767255783081055e-01
2.747403947099239829e+01,3.101975261537958417e+01,1.443452026367187500e+03,6.030268073081970215e-01,6.295820000000000860e+00,3.497709333896636963e-01,2.177056074142456055e-01
2.748447216224170830e+01,3.102693043827297714e+01,1.281071533203125000e+03,5.814511179924011230e-01,6.295830000000000481e+00,3.474820852279663086e-01,2.084739953279495239e-01
2.748008295315663574e+01,3.104186148417224089e+01,1.561038696289062500e+03,4.834360182285308838e-01,6.295840000000000103e+00,2.889644205570220947e-01,1.838309615850448608e-01
2.747915134039301677e+01,3.105380556661672742e+01,1.205677612304687500e+03,4.677540361881256104e-01,6.295850000000000612e+00,2.430352866649627686e-01,1.428609639406204224e-01
2.748773065228355961e+01,3.107295717618014308e+01,9.046210327148437500e+02,3.418046534061431885e-01,6.295860000000000234e+00,2.570734322071075439e-01,1.346211731433868408e-01
2.748237634757386161e+01,3.108735655995481650e+01,1.198271240234375000e+03,2.235597521066665649e-01,6.295870000000000744e+00,3.655638396739959717e-01,2.144249528646469116e-01
2.747740429973498522e+01,3.109967255851947954e+01,9.482153320312500000e+02,3.865295946598052979e-01,6.295880000000000365e+00,3.074276149272918701e-01,1.644522249698638916e-01
2.748159154114691560e+01,3.112042551496949017e+01,2.502193603515625000e+03,4.343289434909820557e-01,6.295890000000000875e+00,3.313840031623840332e-01,2.331933379173278809e-01
2.748311907401649634e+01,3.113467364661475756e+01,1.216701660156250000e+03,4.506928026676177979e-01,6.295900000000000496e+00,3.014003932476043701e-01,1.777274161577224731e-01
2.747522816708181637e+01,3.115601334954814661e+01,2.630917236328125000e+03,5.399352908134460449e-01,6.295910000000000117e+00,2.426538169384002686e-01,1.721579432487487793e-01
2.747649641593301695e+01,3.116455210736077674e+01,1.143001220703125000e+03,3.933316767215728760e-01,6.295920000000000627e+00,3.010189235210418701e-01,1.736075282096862793e-01
2.747881238735072884e+01,3.118353578288672523e+01,1.050619018554687500e+03,3.485876619815826416e-01,6.295930000000000248e+00,3.305447697639465332e-01,1.845939010381698608e-01
2.747594546772396029e+01,3.120314739581114338e+01,1.471976928710937500e+03,3.744918406009674072e-01,6.295940000000000758e+00,3.224575817584991455e-01,2.018364071846008301e-01
2.746998148426772701e+01,3.121149256076958167e+01,1.602784912109375000e+03,4.640752375125885010e-01,6.295950000000000379e+00,2.925502359867095947e-01,1.874167919158935547e-01
2.747737685777705607e+01,3.123454938211219201e+01,2.049645019531250000e+03,4.440182745456695557e-01,6.295960000000000889e+00,2.906428873538970947e-01,1.971061527729034424e-01
2.747713222343392658e+01,3.125355441159593894e+01,1.652528564453125000e+03,4.103809893131256104e-01,6.295970000000000510e+00,3.339780271053314209e-01,2.156456559896469116e-01
2.747595463395733617e+01,3.126544151808686323e+01,1.831357177734375000e+03,5.290669798851013184e-01,6.295980000000000132e+00,2.619562745094299316e-01,1.733786463737487793e-01
2.747869802713708509e+01,3.128357062022507407e+01,1.422111328125000000e+03,4.869097769260406494e-01,6.295990000000000641e+00,2.808772325515747070e-01,1.740653067827224731e-01
2.748243930523692313e+01,3.129782678257915407e+01,1.215020996093750000e+03,3.899365961551666260e-01,6.296000000000000263e+00,3.667845427989959717e-01,2.161797136068344116e-01
2.748190432058168753e+01,3.131468481658531999e+01,1.513728271484375000e+03,3.726619780063629150e-01,6.296010000000000773e+00,3.441251516342163086e-01,2.170952558517456055e-01
2.747792927061858137e+01,3.133060434502421998e+01,2.269607666015625000e+03,4.926139414310455322e-01,6.296020000000000394e+00,3.059017360210418701e-01,2.116020619869232178e-01
2.747824817522617735e+01,3.133800070631959400e+01,1.489697143554687500e+03,4.736429750919342041e-01,6.296030000000000904e+00,4.982395172119140625e-01,3.129208087921142578e-01
2.748348325718520258e+01,3.135395355477778168e+01,1.260905639648437500e+03,5.675072073936462402e-01,6.296040000000000525e+00,3.512205183506011963e-01,2.096184194087982178e-01
2.748413487506992325e+01,3.137225551320531025e+01,1.773649047851562500e+03,8.723694682121276855e-01,6.296050000000000146e+00,2.920161783695220947e-01,1.918418556451797485e-01
2.748348703734367859e+01,3.138173046074894756e+01,1.506915527343750000e+03,4.920953810214996338e-01,6.296060000000000656e+00,4.652804136276245117e-01,2.931606173515319824e-01
2.749134157311645765e+01,3.140442276200050031e+01,1.579749511718750000e+03,5.708474516868591309e-01,6.296070000000000277e+00,3.255856633186340332e-01,2.077873498201370239e-01
2.748136845555219310e+01,3.141016794101730980e+01,1.406848266601562500e+03,6.797868609428405762e-01,6.296080000000000787e+00,3.818145096302032471e-01,2.358636260032653809e-01
2.748488993363474364e+01,3.143266137344353339e+01,1.031187744140625000e+03,4.745525419712066650e-01,6.296090000000000408e+00,3.510679304599761963e-01,1.945884525775909424e-01
2.748987884328741416e+01,3.144617163799789950e+01,1.543172607421875000e+03,5.755240321159362793e-01,6.296100000000000918e+00,3.332913815975189209e-01,2.113731801509857178e-01
2.747890830542869622e+01,3.145838593585963139e+01,1.101215209960937500e+03,4.275363981723785400e-01,6.296110000000000539e+00,3.918853402137756348e-01,2.228936105966567993e-01
2.748285679008008842e+01,3.147720177491270377e+01,1.015332397460937500e+03,5.350262522697448730e-01,6.296120000000000161e+00,4.023376405239105225e-01,2.215966135263442993e-01
2.748768255399499338e+01,3.150386940936065372e+01,1.349056396484375000e+03,5.413073897361755371e-01,6.296130000000000670e+00,4.461305439472198486e-01,2.721033990383148193e-01
2.748057890836410522e+01,3.151318546691372902e+01,1.644919921875000000e+03,6.378454566001892090e-01,6.296140000000000292e+00,4.346864223480224609e-01,2.803431749343872070e-01
2.747836480089439704e+01,3.152852622479742450e+01,1.793978759765625000e+03,6.702000498771667480e-01,6.296150000000000801e+00,4.462068378925323486e-01,2.939235568046569824e-01
2.748038260586851678e+01,3.154508066505768937e+01,9.802335205078125000e+02,8.008200526237487793e-01,6.296160000000000423e+00,2.505884170532226562e-01,1.359944790601730347e-01
2.748786242199898311e+01,3.156283099334990183e+01,1.172722167968750000e+03,6.174249053001403809e-01,6.296170000000000933e+00,2.576074898242950439e-01,1.499563157558441162e-01
2.747501843065409233e+01,3.157784313387215391e+01,1.198735107421875000e+03,2.569252550601959229e-01,6.296180000000000554e+00,3.106319904327392578e-01,1.822287887334823608e-01
2.748374447976661017e+01,3.158948906069016260e+01,1.201542846679687500e+03,3.827709257602691650e-01,6.296190000000000175e+00,4.678744077682495117e-01,2.746973931789398193e-01
2.748175110137048094e+01,3.160994849959239161e+01,1.346313842773437500e+03,5.346137881278991699e-01,6.296200000000000685e+00,3.425229787826538086e-01,2.087791711091995239e-01
2.747789827669138774e+01,3.163471131608195464e+01,1.480091186523437500e+03,5.870944857597351074e-01,6.296210000000000306e+00,3.322995603084564209e-01,2.083214074373245239e-01
2.747966977048108461e+01,3.164400088819808587e+01,1.274422607421875000e+03,5.608684420585632324e-01,6.296220000000000816e+00,2.862941324710845947e-01,1.714712977409362793e-01
2.748294960369409523e+01,3.165713756499911469e+01,1.011457702636718750e+03,4.697507917881011963e-01,6.296230000000000437e+00,3.359616696834564209e-01,1.847464889287948608e-01
2.748292024471919603e+01,3.167521823187168195e+01,1.592485107421875000e+03,4.801363050937652588e-01,6.296240000000000947e+00,3.287137150764465332e-01,2.102287709712982178e-01
2.747597927994749156e+01,3.168981652307269314e+01,1.656343139648437500e+03,3.692609369754791260e-01,6.296250000000000568e+00,6.141304373741149902e-01,3.967681825160980225e-01
2.748245258558650761e+01,3.170705673335135799e+01,1.447302124023437500e+03,6.420308947563171387e-01,6.296260000000000190e+00,4.390351772308349609e-01,2.734766900539398193e-01
2.748125263623884251e+01,3.172125483686163250e+01,1.066130981445312500e+03,1.036973714828491211e+00,6.296270000000000699e+00,4.027954339981079102e-01,2.262505590915679932e-01
2.747895463091414214e+01,3.173552110542646787e+01,1.286912597656250000e+03,7.073528170585632324e-01,6.296280000000000321e+00,3.784575462341308594e-01,2.273949682712554932e-01
2.748012791932733734e+01,3.175288952145283261e+01,1.377326416015625000e+03,6.124729514122009277e-01,6.296290000000000830e+00,4.097381830215454102e-01,2.515039443969726562e-01
2.748704225183654870e+01,3.177068973006230834e+01,1.991911132812500000e+03,5.792803168296813965e-01,6.296300000000000452e+00,3.779234886169433594e-01,2.547846138477325439e-01
2.748256289784027118e+01,3.178287397470414533e+01,1.763333251953125000e+03,7.094997763633728027e-01,6.296310000000000073e+00,4.108063280582427979e-01,2.695093750953674316e-01
2.747982768492499162e+01,3.180260557106603514e+01,1.736712524414062500e+03,6.739670634269714355e-01,6.296320000000000583e+00,4.489534199237823486e-01,2.934657931327819824e-01
2.748054814920966749e+01,3.181759487655684637e+01,1.483762573242187500e+03,7.258076071739196777e-01,6.296330000000000204e+00,4.692476987838745117e-01,2.943813204765319824e-01
2.748164906424769427e+01,3.182971806042732865e+01,1.991045410156250000e+03,7.578713297843933105e-01,6.296340000000000714e+00,4.459779560565948486e-01,3.006374239921569824e-01
2.747432990819939391e+01,3.184430524071097679e+01,1.332434448242187500e+03,7.923609614372253418e-01,6.296350000000000335e+00,4.257599711418151855e-01,2.586756050586700439e-01
2.748528958512218168e+01,3.186481744913753289e+01,1.600398681640625000e+03,7.011539340019226074e-01,6.296360000000000845e+00,3.797545731067657471e-01,2.431878745555877686e-01
