# x_coordinates, y_coordinates, TEP, TED, times, high, low
2.736416465359250338e+01,-9.814296493806363486e+00,1.421878906250000000e+03,4.682499468326568604e-01,2.883780000000000232e+00,8.648332953453063965e-01,5.359288454055786133e-01
2.736512857357287132e+01,-9.822502447078976573e+00,1.199294555664062500e+03,1.266681671142578125e+00,2.883790000000000298e+00,7.430677413940429688e-01,4.359834194183349609e-01
2.736085387445156059e+01,-9.829129939897596202e+00,1.511551269531250000e+03,8.736640810966491699e-01,2.883800000000000363e+00,7.522230148315429688e-01,4.743594229221343994e-01
2.736290966925689361e+01,-9.825145946359269189e+00,1.269864624023437500e+03,8.351737856864929199e-01,2.883810000000000429e+00,9.042774438858032227e-01,5.409643054008483887e-01
2.737006503131116375e+01,-9.831042625993857698e+00,1.599332885742187500e+03,7.691711783409118652e-01,2.883820000000000050e+00,1.056408166885375977e+00,6.763865351676940918e-01
2.736654267406074936e+01,-9.824419992607479557e+00,1.690826904296875000e+03,1.054664373397827148e+00,2.883830000000000116e+00,1.104168295860290527e+00,7.170513868331909180e-01
2.736624632785984801e+01,-9.822178206473623163e+00,2.444015625000000000e+03,1.295278787612915039e+00,2.883840000000000181e+00,9.557760357856750488e-01,6.699015498161315918e-01
2.737085970544766411e+01,-9.815796202385143943e+00,1.802158325195312500e+03,1.354906082153320312e+00,2.883850000000000247e+00,1.113323688507080078e+00,7.341412901878356934e-01
2.736845006266104718e+01,-9.803206102432291402e+00,2.617628417968750000e+03,1.310635328292846680e+00,2.883860000000000312e+00,9.341084957122802734e-01,6.621958017349243164e-01
2.736655024408210224e+01,-9.800940382939339557e+00,1.752543945312500000e+03,1.489086866378784180e+00,2.883870000000000378e+00,1.169933915138244629e+00,7.664137482643127441e-01
2.736943368604605809e+01,-9.784748846438784398e+00,1.443981811523437500e+03,1.407212734222412109e+00,2.883880000000000443e+00,1.061825037002563477e+00,6.609750986099243164e-01
2.737069098361525121e+01,-9.775912079774123242e+00,2.664651611328125000e+03,1.668189287185668945e+00,2.883890000000000065e+00,1.178631544113159180e+00,8.379014730453491211e-01
