# x_coordinates, y_coordinates, TEP, TED, times, high, low
-2.872133714670744098e+01,3.100543537443157405e+01,1.337555297851562500e+03,1.031130626797676086e-01,6.604490000000000194e+00,7.874709367752075195e-01,4.790133535861968994e-01
-2.873313547299517978e+01,3.100576600291802265e+01,1.439273681640625000e+03,4.751044809818267822e-01,6.604500000000000703e+00,9.273945689201354980e-01,5.767462849617004395e-01
-2.875197246617825186e+01,3.101578943979381009e+01,1.403603515625000000e+03,9.447485804557800293e-01,6.604510000000000325e+00,7.356671690940856934e-01,4.541414380073547363e-01
-2.876592110955581205e+01,3.102605523041366098e+01,1.620031372070312500e+03,1.172317981719970703e+00,6.604520000000000834e+00,8.813891410827636719e-01,5.662176609039306641e-01
-2.877321563112511882e+01,3.104129607437403493e+01,1.728766479492187500e+03,9.381300806999206543e-01,6.604530000000000456e+00,8.070023059844970703e-01,5.269261598587036133e-01
-2.877602946777291848e+01,3.105864010730515545e+01,1.325900146484375000e+03,1.051805734634399414e+00,6.604540000000000965e+00,8.710131645202636719e-01,5.283757448196411133e-01
-2.878807005195485047e+01,3.107626755296847776e+01,1.719478881835937500e+03,1.034281969070434570e+00,6.604550000000000587e+00,9.760702848434448242e-01,6.364846825599670410e-01
-2.879371918436692823e+01,3.108872028114914698e+01,1.118624877929687500e+03,1.126368761062622070e+00,6.604560000000000208e+00,8.409532308578491211e-01,4.811496138572692871e-01
-2.879703926607860254e+01,3.110600190370308837e+01,1.239747192382812500e+03,1.225717782974243164e+00,6.604570000000000718e+00,8.231003880500793457e-01,4.884738624095916748e-01
-2.880609954702687148e+01,3.111998181547818731e+01,1.125047607421875000e+03,9.123486876487731934e-01,6.604580000000000339e+00,8.498033285140991211e-01,4.872531294822692871e-01
-2.880422645053959840e+01,3.114280290350672686e+01,1.210524902343750000e+03,1.030532836914062500e+00,6.604590000000000849e+00,8.420213460922241211e-01,4.956454932689666748e-01
-2.881302675632842991e+01,3.115906672413430201e+01,1.355228759765625000e+03,1.005111455917358398e+00,6.604600000000000470e+00,8.420976400375366211e-01,5.143375992774963379e-01
-2.881310584932163010e+01,3.118885996465193955e+01,1.608711425781250000e+03,8.276731371879577637e-01,6.604610000000000980e+00,8.449205160140991211e-01,5.418035387992858887e-01
-2.880660679418367209e+01,3.120904926493908960e+01,1.337361938476562500e+03,9.762222170829772949e-01,6.604620000000000601e+00,7.679396271705627441e-01,4.671114683151245117e-01
-2.880603910680195412e+01,3.122726907851140865e+01,1.327847167968750000e+03,8.028144240379333496e-01,6.604630000000000223e+00,7.780867815017700195e-01,4.722231626510620117e-01
-2.880550918912036451e+01,3.125044788672753882e+01,1.279048217773437500e+03,7.513434290885925293e-01,6.604640000000000732e+00,8.190567493438720703e-01,4.911441504955291748e-01
-2.880591592015919744e+01,3.128298959056591855e+01,1.380204711914062500e+03,8.067507147789001465e-01,6.604650000000000354e+00,9.431111812591552734e-01,5.792639851570129395e-01
-2.880045643654516496e+01,3.130182590724562175e+01,1.487182495117187500e+03,9.122127890586853027e-01,6.604660000000000863e+00,8.845935463905334473e-01,5.553076267242431641e-01
-2.880217559962561324e+01,3.132256325251456985e+01,1.282012817382812500e+03,1.118146896362304688e+00,6.604670000000000485e+00,9.144245982170104980e-01,5.487462878227233887e-01
-2.880560325160885426e+01,3.135349591124904123e+01,1.345561767578125000e+03,1.074547290802001953e+00,6.604680000000000106e+00,9.905661940574645996e-01,6.036781668663024902e-01
-2.880421118968136085e+01,3.138059946860113669e+01,2.083751464843750000e+03,1.317622184753417969e+00,6.604690000000000616e+00,1.051220178604125977e+00,7.152966260910034180e-01
-2.880210741746128278e+01,3.141010063002484998e+01,1.513006347656250000e+03,1.291886091232299805e+00,6.604700000000000237e+00,9.201466441154479980e-01,5.804083943367004395e-01
-2.880603201184685602e+01,3.142995988680125308e+01,1.218645996093750000e+03,1.321792125701904297e+00,6.604710000000000747e+00,8.526262640953063965e-01,5.030460357666015625e-01
-2.880212079196373409e+01,3.146269621199766320e+01,1.382405761718750000e+03,1.179946184158325195e+00,6.604720000000000368e+00,9.343373775482177734e-01,5.741522908210754395e-01
-2.880413060924219693e+01,3.148385495495694641e+01,1.334324707031250000e+03,1.005008935928344727e+00,6.604730000000000878e+00,1.131863117218017578e+00,6.879832744598388672e-01
-2.880350945695883524e+01,3.151092335405346034e+01,1.517209838867187500e+03,1.335050582885742188e+00,6.604740000000000499e+00,9.434926509857177734e-01,5.955909490585327148e-01
-2.880778677661000131e+01,3.153415993072411538e+01,1.112531738281250000e+03,1.366897344589233398e+00,6.604750000000000121e+00,7.349805235862731934e-01,4.196564555168151855e-01
-2.880097268302662883e+01,3.155666182608806736e+01,1.284786865234375000e+03,9.663516879081726074e-01,6.604760000000000630e+00,7.580214142799377441e-01,4.552095532417297363e-01
-2.880136632514694384e+01,3.157834281571006940e+01,1.536181884765625000e+03,7.244808077812194824e-01,6.604770000000000252e+00,7.767134904861450195e-01,4.919833838939666748e-01
-2.880665430383907832e+01,3.159715803639486253e+01,1.627656127929687500e+03,6.842023730278015137e-01,6.604780000000000761e+00,1.013530731201171875e+00,6.518961191177368164e-01
-2.880151033224440837e+01,3.162534958082144598e+01,1.296914550781250000e+03,1.114139080047607422e+00,6.604790000000000383e+00,9.520376324653625488e-01,5.734656453132629395e-01
-2.880797015592882104e+01,3.164696486591500957e+01,1.208365722656250000e+03,1.312795400619506836e+00,6.604800000000000892e+00,8.679614067077636719e-01,5.105991959571838379e-01
-2.880382558349440103e+01,3.167546450805565073e+01,1.649488769531250000e+03,1.071162939071655273e+00,6.604810000000000514e+00,8.132584095001220703e-01,5.248662233352661133e-01
-2.880814883206179289e+01,3.169226231063734289e+01,1.244488647460937500e+03,9.391910433769226074e-01,6.604820000000000135e+00,7.735091447830200195e-01,4.596346318721771240e-01
-2.880280839631229739e+01,3.171746280952170238e+01,1.273325927734375000e+03,7.827848792076110840e-01,6.604830000000000645e+00,8.646044135093688965e-01,5.176945328712463379e-01
-2.880436044345354318e+01,3.174580553793955673e+01,1.624879150390625000e+03,8.419973254203796387e-01,6.604840000000000266e+00,7.648878693580627441e-01,4.917545020580291748e-01
-2.880921352994275608e+01,3.177374267279284226e+01,1.334945800781250000e+03,8.752734065055847168e-01,6.604850000000000776e+00,8.803210258483886719e-01,5.351659059524536133e-01
-2.881340834203471246e+01,3.179446694534779283e+01,1.217277099609375000e+03,9.235138297080993652e-01,6.604860000000000397e+00,8.798632621765136719e-01,5.189152359962463379e-01
-2.881082912848630073e+01,3.182319627636195136e+01,1.235685668945312500e+03,1.159885644912719727e+00,6.604870000000000907e+00,7.648115754127502441e-01,4.533784985542297363e-01
-2.880781317033665800e+01,3.184786106921425741e+01,1.364726928710937500e+03,9.241778254508972168e-01,6.604880000000000528e+00,8.628496527671813965e-01,5.281468629837036133e-01
-2.881123935902087752e+01,3.186535059266058312e+01,1.488757934570312500e+03,8.079726099967956543e-01,6.604890000000000150e+00,9.223591685295104980e-01,5.791876912117004395e-01
-2.881148431963355705e+01,3.189326473622690017e+01,1.240297851562500000e+03,1.043399095535278320e+00,6.604900000000000659e+00,7.848006486892700195e-01,4.658144712448120117e-01
-2.880574927333983126e+01,3.191672234180118295e+01,1.189342773437500000e+03,1.065048694610595703e+00,6.604910000000000281e+00,6.866862773895263672e-01,4.017272889614105225e-01
-2.881238404898567751e+01,3.194628880315513797e+01,1.486554565429687500e+03,7.894737124443054199e-01,6.604920000000000790e+00,6.956890225410461426e-01,4.366700649261474609e-01
-2.880899853119146314e+01,3.196823801047435509e+01,1.491009399414062500e+03,6.031269431114196777e-01,6.604930000000000412e+00,7.713728547096252441e-01,4.845828413963317871e-01
-2.881281497612821241e+01,3.199206334570031984e+01,1.816395629882812500e+03,7.382137179374694824e-01,6.604940000000000921e+00,7.544355392456054688e-01,4.983921051025390625e-01
-2.881256880585528179e+01,3.201693099323302505e+01,1.144354248046875000e+03,7.792300581932067871e-01,6.604950000000000543e+00,8.604845404624938965e-01,4.964847564697265625e-01
-2.881117531446830782e+01,3.204842822907171040e+01,1.299770385742187500e+03,9.318715929985046387e-01,6.604960000000000164e+00,7.291058897972106934e-01,4.394929409027099609e-01
-2.881665109102002731e+01,3.206766320003944060e+01,1.248111450195312500e+03,7.965320944786071777e-01,6.604970000000000674e+00,8.158524036407470703e-01,4.852694869041442871e-01
-2.881025762308766147e+01,3.209414631891143443e+01,1.010533874511718750e+03,6.908637881278991699e-01,6.604980000000000295e+00,8.954272866249084473e-01,4.922122657299041748e-01
-2.882015374651651385e+01,3.212174726992338236e+01,1.101698242187500000e+03,8.754796385765075684e-01,6.604990000000000805e+00,8.106644153594970703e-01,4.611605107784271240e-01
-2.882202273339132859e+01,3.214594742733790156e+01,1.602213378906250000e+03,9.051758646965026855e-01,6.605000000000000426e+00,8.571276068687438965e-01,5.490514636039733887e-01
-2.882131204043749761e+01,3.217657667863517901e+01,1.241189453125000000e+03,8.873016238212585449e-01,6.605010000000000936e+00,1.034816861152648926e+00,6.143593192100524902e-01
-2.881555755970494914e+01,3.219838683231822074e+01,1.693305541992187500e+03,1.048430919647216797e+00,6.605020000000000557e+00,1.243405342102050781e+00,8.077652454376220703e-01
-2.881815165942607848e+01,3.222461004714030253e+01,1.322576293945312500e+03,1.440056085586547852e+00,6.605030000000000179e+00,9.367787837982177734e-01,5.678198337554931641e-01
-2.881928100450097219e+01,3.225008971067671837e+01,1.081233154296875000e+03,1.662932157516479492e+00,6.605040000000000688e+00,8.775744438171386719e-01,4.956454932689666748e-01
-2.881841543709397513e+01,3.227647752726662844e+01,1.328477172851562500e+03,1.126688241958618164e+00,6.605050000000000310e+00,9.403645992279052734e-01,5.707953572273254395e-01
-2.881855689355652927e+01,3.229101857385285257e+01,1.255490966796875000e+03,9.513086676597595215e-01,6.605060000000000819e+00,7.808333635330200195e-01,4.653567075729370117e-01
-2.881842466374869360e+01,3.231620635790368112e+01,1.212645019531250000e+03,1.054585695266723633e+00,6.605070000000000441e+00,8.609423041343688965e-01,5.070896148681640625e-01
-2.882244379242149890e+01,3.234928859376180554e+01,1.224168945312500000e+03,8.083755373954772949e-01,6.605080000000000950e+00,8.377488851547241211e-01,4.950351417064666748e-01
-2.882260518575191099e+01,3.235940925821905267e+01,1.913254516601562500e+03,8.839399218559265137e-01,6.605090000000000572e+00,8.139450550079345703e-01,5.440160632133483887e-01
-2.881869537956546878e+01,3.239205596831976663e+01,1.546197753906250000e+03,9.595388770103454590e-01,6.605100000000000193e+00,8.045608401298522949e-01,5.105229020118713379e-01
-2.882626433997558379e+01,3.241199860141349376e+01,1.200731933593750000e+03,9.225685000419616699e-01,6.605110000000000703e+00,8.238633275032043457e-01,4.835910201072692871e-01
