# x_coordinates, y_coordinates, TEP, TED, times, high, low
-3.769311363234993451e+01,3.096733096417619180e+01,-5.419047851562500000e+02,7.766664773225784302e-02,5.888190000000000701e+00,1.209263689815998077e-02,2.178200520575046539e-02
-3.770731291459120627e+01,3.096353188258351707e+01,-1.619613342285156250e+02,7.905424386262893677e-02,5.888200000000000323e+00,2.326974179595708847e-03,2.567301131784915924e-02
-3.772994015461446793e+01,3.096449324193276453e+01,-2.855547180175781250e+02,7.864535599946975708e-02,5.888220000000000454e+00,5.683920811861753464e-03,2.048500254750251770e-02
-3.774443799651587739e+01,3.097500894011115236e+01,9.389915161132812500e+02,7.818759232759475708e-02,5.888230000000000075e+00,6.725336611270904541e-02,3.582014515995979309e-02
-3.775283544285549908e+01,3.097525509044874070e+01,9.795902709960937500e+02,7.736027985811233521e-02,5.888240000000000585e+00,8.472474664449691772e-02,4.596727713942527771e-02
-3.775908375446012144e+01,3.098197738433108483e+01,1.391605957031250000e+03,7.749021798372268677e-02,5.888250000000000206e+00,7.564573734998703003e-02,4.657763242721557617e-02
-3.776384437567516272e+01,3.098021967411780153e+01,1.182425415039062500e+03,7.883609086275100708e-02,5.888260000000000716e+00,9.807623922824859619e-02,5.725882574915885925e-02
-3.777431955790328999e+01,3.098263398360685272e+01,1.809961181640625000e+03,7.862509042024612427e-02,5.888270000000000337e+00,7.137326151132583618e-02,4.711169004440307617e-02
-3.777610435645304676e+01,3.099267847112990992e+01,-3.812554687500000000e+04,7.881105691194534302e-02,5.888280000000000847e+00,7.007625699043273926e-02,5.893729627132415771e-02
-3.777507229069319550e+01,3.099763500868498056e+01,1.724587158203125000e+03,7.676542550325393677e-02,5.888290000000000468e+00,9.464299678802490234e-02,6.176018342375755310e-02
-3.777672003557464819e+01,3.100189551594286286e+01,2.509144042968750000e+03,1.005345657467842102e-01,5.888300000000000090e+00,7.114437222480773926e-02,5.008716508746147156e-02
-3.777552449257526490e+01,3.101009067717022916e+01,6.967910766601562500e+02,1.209408119320869446e-01,5.888310000000000599e+00,8.220703899860382080e-02,3.749861568212509155e-02
